,Volume
11355,205136963.9
11356,207318522.7
11357,208607259.8
11358,209207320.2
11359,210246295.8
11360,212375206.9
11361,214805939.1
11362,216004861
11363,214702286
11364,211729502.7
11365,209198952
11366,208459382.4
11367,209148702.7
11368,209782398.1
11369,208861151.3
11370,206669428.1
11371,204915721.5
11372,205093436.1
11373,207010214.9
11374,208944653.1
11375,209335739.4
11376,208282309
11377,207283427.8
11378,207176991.6
11379,207763119.4
11380,207758605.6
11381,205702347
11382,201931437.6
11383,198353913.3
11384,196919631.6
11385,198450029.4
11386,201600781.5
11387,204548997.3
11388,206555979.1
11389,208132595.6
11390,209879699.4
11391,211564164.6
11392,212017665.2
11393,209907263.1
11394,205469225.8
11395,200600552.8
11396,197471142
11397,197358481.4
11398,200149667.5
11399,204019374.7
11400,207644759.9
11401,210725535.8
11402,213534851.3
11403,215829053.3
11404,216632884.8
11405,214692191.9
11406,210130664
11407,204709001.2
11408,200543721.5
11409,199154894.7
11410,201063631.6
11411,204683709.2
11412,208648399.8
11413,212574704.8
11414,216202644.6
11415,219064694.1
11416,220197668.9
11417,218296611.1
11418,213406788.6
11419,207196471.8
11420,201877568.7
11421,199179634.3
11422,199322822.5
11423,201725384.8
11424,205424039.3
11425,209875294.4
11426,214295864.9
11427,217913933.5
11428,219752290.3
11429,218516019.6
11430,214107135.4
11431,208056035.3
11432,202247828.5
11433,198330257.9
11434,197428908.1
11435,199305705.9
11436,202999305.1
11437,207858798.9
11438,212787804.2
11439,216901664.8
11440,219350878.1
11441,218768582.8
11442,214808125.8
11443,208712546.7
11444,202456456
11445,197915046.2
11446,195923796.4
11447,196554698
11448,199369403.7
11449,203903973.1
11450,209260366.4
11451,214377245.8
11452,218110284.4
11453,218969552.5
11454,216299900.6
11455,211062635
11456,204940042.6
11457,199711187.9
11458,196876163.3
11459,196647805.9
11460,198807922.4
11461,202983924.8
11462,208611812.5
11463,214640680.1
11464,219642154.7
11465,221964902.4
11466,220672357.4
11467,216181103.7
11468,210067819
11469,204118795.7
11470,200020485.3
11471,198212550.1
11472,198918392.5
11473,202358312.5
11474,207681274
11475,213815067.3
11476,219475430.8
11477,223033650.4
11478,223326082.7
11479,220092123.4
11480,214383319.1
11481,207913094.6
11482,202418829.9
11483,199012865.4
11484,198371793.4
11485,200571144.8
11486,205101343
11487,210926567.2
11488,216892823.4
11489,221781303.2
11490,224364427.5
11491,223471567.6
11492,219629818.7
11493,214135989.9
11494,208332158.3
11495,203872156.1
11496,202090979.9
11497,203686570.4
11498,207201440.8
11499,211463915.2
11500,216008077.4
11501,220150607.6
11502,223021786.6
11503,223628991
11504,221665455.8
11505,217587581.6
11506,212165421.1
11507,207131948.7
11508,204031178.6
11509,203554019.1
11510,205360686.4
11511,208387228.2
11512,211826978.6
11513,215290984.2
11514,218514860.7
11515,220696604
11516,221094403.7
11517,219104879.8
11518,215029678.1
11519,210685119.8
11520,207868030.2
11521,207178339.3
11522,208356469.5
11523,210221013.9
11524,211944318.1
11525,213540683.1
11526,215614777.7
11527,218139861.1
11528,220656518.2
11529,221945741.2
11530,220642237
11531,217879456.8
11532,215630215.2
11533,215211311.5
11534,215567369
11535,215436043.8
11536,214323842.9
11537,212444065.8
11538,211238410
11539,211942955.9
11540,214496342.8
11541,217135900.2
11542,217880315.9
11543,216500809
11544,214734214
11545,214306243.4
11546,215010274.4
11547,215198682.6
11548,213325060.9
11549,209760517
11550,206561518.2
11551,205753719.5
11552,208026574.5
11553,211936182.5
11554,215202137.8
11555,216614858.2
11556,216991460.3
11557,217907271
11558,219386384.4
11559,219961640.1
11560,217929286.3
11561,213152776.7
11562,207764381.2
11563,204675836.5
11564,205492741.9
11565,209424884.1
11566,214033154.9
11567,217264609.3
11568,219106170
11569,220957246.6
11570,223018915.8
11571,224182714.7
11572,222670808.1
11573,217854331.6
11574,211411985.2
11575,205891149.7
11576,204227309.3
11577,207212852.9
11578,212573326
11579,217749737.9
11580,221775769.4
11581,225334839
11582,228611562.1
11583,230901688.6
11584,230507087.3
11585,226101555
11586,218778995.1
11587,211372876
11588,207116327.1
11589,207851588.3
11590,212778213.4
11591,218557106
11592,223556228.8
11593,227998697.5
11594,232051564.6
11595,235267438.7
11596,236223631.2
11597,233296475.6
11598,226789915.3
11599,218842258
11600,212750261.7
11601,210808016.5
11602,213062189.9
11603,218074037.3
11604,223986231.5
11605,229651489.8
11606,234803923.7
11607,239184309.4
11608,241735430.1
11609,240782409.2
11610,235686411.8
11611,227749688.2
11612,220353359.1
11613,216191002.5
11614,215698791.9
11615,218789536.3
11616,224139214.5
11617,230386303.9
11618,236316308.1
11619,241482343.7
11620,245283876.6
11621,246216689.5
11622,243033418.5
11623,236146867.9
11624,228007071.4
11625,221347252.9
11626,217684357.9
11627,218027764.5
11628,221724000.6
11629,227298677
11630,233157615.7
11631,238457243.7
11632,242672796.6
11633,244727569.8
11634,243353927.9
11635,238175544.3
11636,230352757.7
11637,222195812.9
11638,216049335.4
11639,213591920.8
11640,215253203
11641,219953507.5
11642,225774790.4
11643,231296702.2
11644,235849893
11645,238966840.6
11646,239709533.7
11647,237110088.2
11648,231206479.6
11649,223481408.5
11650,216223859.5
11651,211846735.3
11652,211602650.2
11653,215014710.9
11654,220236185.3
11655,225468618.9
11656,229992547.3
11657,233749760
11658,236439404.5
11659,236969640.1
11660,234301164
11661,228686810.3
11662,221932666.1
11663,216537103
11664,214418908.2
11665,215917462.1
11666,219362325.6
11667,222801862.4
11668,225617538.9
11669,227797964
11670,229737465.4
11671,231097495
11672,230560853.2
11673,227252456.6
11674,222041982.9
11675,216978949.9
11676,214181621.3
11677,214142898.9
11678,216099837.9
11679,218440714.6
11680,220248135.1
11681,221599724.3
11682,223459746.2
11683,226300673.2
11684,229174047
11685,230398691.1
11686,229347714.8
11687,226654101.4
11688,224347893.7
11689,223929441.9
11690,225056753.9
11691,226164544.7
11692,226179939.5
11693,225525412
11694,225799081.1
11695,228130814.1
11696,231985960.8
11697,235411420.3
11698,236506792.2
11699,235735605.9
11700,234734209.2
11701,234841033.4
11702,235333094.4
11703,235009704.2
11704,233151596.8
11705,230101394.1
11706,227613587.9
11707,227307177.2
11708,229936255.6
11709,234036958.4
11710,237250299.9
11711,238629131.3
11712,238871062.7
11713,239064072.8
11714,239205579.4
11715,238245602.6
11716,235285546.3
11717,230685013.3
11718,226175914.7
11719,223557402.7
11720,224495514.9
11721,228299071.5
11722,232745310.6
11723,236111249
11724,238226273.3
11725,239618696.4
11726,240179682.1
11727,239092451.8
11728,235599727.5
11729,229944040.7
11730,223794809.3
11731,219313732.5
11732,218473637
11733,221317658.7
11734,225786899.1
11735,230047383.9
11736,233552361.4
11737,236458691.6
11738,238309996.9
11739,238314877.5
11740,235755414.4
11741,230682479.5
11742,224511482.8
11743,219270641.9
11744,217229050.4
11745,218979640.1
11746,222683511.8
11747,226924230.7
11748,230859996.1
11749,234046864.8
11750,236187451.9
11751,236431514
11752,233951861.6
11753,228837242.1
11754,222356621.5
11755,216364545.1
11756,212933891.6
11757,212956480.2
11758,215681010.2
11759,219546186.9
11760,223731151.8
11761,227693867.6
11762,230767865.7
11763,232049767.1
11764,230702627.8
11765,226544373.9
11766,220651353.6
11767,214782597.9
11768,210880212.7
11769,210003086.9
11770,212062835.3
11771,215944555.5
11772,220785799.9
11773,225830201.6
11774,230358490.6
11775,233227008.7
11776,233348264.2
11777,230100969
11778,224527614.9
11779,218588310.5
11780,213840223.1
11781,211342198.7
11782,211600053.5
11783,214145197.6
11784,218245219.5
11785,223301130.9
11786,228190866.9
11787,231731471.2
11788,232872915.6
11789,230845348.3
11790,226266697.4
11791,220741220.7
11792,215796356.4
11793,212860344.6
11794,212911440.2
11795,215779721.4
11796,220929872.9
11797,227581948.3
11798,234395065.6
11799,240045888
11800,243339622.8
11801,243326195.8
11802,240038505.2
11803,234659910.7
11804,228951056.5
11805,224573786.1
11806,222781410.8
11807,223665068.4
11808,226983812.7
11809,232030159.4
11810,237846414.3
11811,243235655.7
11812,247036043.1
11813,248314389.9
11814,246551052.2
11815,242199811
11816,236712952.4
11817,231830650.5
11818,229016195.4
11819,228756212.3
11820,231027866.6
11821,235168536.9
11822,240361382.5
11823,245551280.5
11824,249875848.5
11825,252670142.8
11826,253131863.5
11827,250767158.4
11828,246725406.5
11829,242274310.5
11830,238204652.5
11831,236157831.6
11832,236684781.2
11833,239176118
11834,242777478.5
11835,246503075.3
11836,249892624
11837,252799565.7
11838,254458803.8
11839,253577125.9
11840,250500495.7
11841,245957002.7
11842,241239785.1
11843,237890747.9
11844,236752723
11845,237387262.1
11846,238778301.6
11847,239956517.1
11848,240872446.1
11849,242343272.1
11850,244480980
11851,246335620.9
11852,246419782.9
11853,244327337.8
11854,241259695.7
11855,239015557.9
11856,238577301.8
11857,239408350.7
11858,240127021.5
11859,239667086.6
11860,238444479
11861,238074517.1
11862,239658694.3
11863,242691326.3
11864,245205176.7
11865,245708616.3
11866,244520850
11867,243293580.4
11868,243305241
11869,244231167.5
11870,244524610.3
11871,242873048
11872,239815769.8
11873,237381883.4
11874,237615781.8
11875,240948248.5
11876,245406329.9
11877,248647945.2
11878,250046529.1
11879,250208125.2
11880,250515977.7
11881,251194444
11882,250751939.1
11883,247658504.4
11884,242237137.6
11885,236698861.8
11886,233844768.6
11887,235209957.2
11888,239804325
11889,245068945.3
11890,249135498.2
11891,251682694
11892,253747347.7
11893,255657089.6
11894,256121425.3
11895,253357517.2
11896,247194776.6
11897,239796979.5
11898,234328962.1
11899,233116417.3
11900,236289911.4
11901,241553607.4
11902,246158981.9
11903,249210726.5
11904,251299346.7
11905,253019402.5
11906,253418258
11907,250733731
11908,244210868.1
11909,235474800
11910,227598994
11911,223441619.8
11912,224474342.4
11913,229686088.4
11914,236057885
11915,241507624.6
11916,245872748
11917,249640369.1
11918,252316360.6
11919,252347020.6
11920,248416708.2
11921,241069971
11922,232950830.3
11923,227342510.6
11924,226504229.1
11925,230422801.6
11926,236665302.7
11927,242981230.4
11928,248374885.7
11929,252834061
11930,256147105.5
11931,257236400.6
11932,254697224.3
11933,248227386.7
11934,239724971.8
11935,232279754.3
11936,228614535.7
11937,229816546.8
11938,234758678.1
11939,241220804.7
11940,247490262.2
11941,252881454.8
11942,257090675.7
11943,259427434.1
11944,258584879.5
11945,253817877.3
11946,246044957.8
11947,237698954.7
11948,231606621
11949,229679715.8
11950,232099883.8
11951,237446289.9
11952,243637455.4
11953,249306256.2
11954,253992308.8
11955,257247839.5
11956,258222108.7
11957,255869026.3
11958,249986282.4
11959,241877196.7
11960,234270122.6
11961,229590681.9
11962,229064371.6
11963,232399739.5
11964,237860825.3
11965,243629055.8
11966,248655757.9
11967,252541122.7
11968,254953581.7
11969,254862720.3
11970,251511314.9
11971,245289402.4
11972,237966860.6
11973,231969714.3
11974,229291317.5
11975,230750149.9
11976,235265151.6
11977,240798665.1
11978,245836990.1
11979,249913263.1
11980,253180820.8
11981,255334579.5
11982,255326920.5
11983,252173513
11984,246904799.7
11985,241320588.8
11986,237297192.5
11987,236644830.7
11988,239222860.9
11989,243280707.1
11990,247061106.8
11991,249896667.4
11992,252268292.7
11993,254631522.3
11994,256209730.7
11995,255370392.2
11996,252346287.2
11997,247783104.9
11998,242759380.8
11999,240400054.2
12000,241248854.1
12001,243652160.9
12002,245949918.8
12003,247189778.9
12004,247956221.6
12005,249450303.4
12006,251773612.9
12007,253451541.7
12008,253273557.1
12009,250836315.1
12010,247147621.3
12011,244396726.9
12012,243869686
12013,244975468.3
12014,245713789.5
12015,245004297.7
12016,243666037.8
12017,243532514.8
12018,245670123.2
12019,249145719.4
12020,252179348.9
12021,253188967.3
12022,252217217.3
12023,250966026.9
12024,250731807.5
12025,251176812
12026,251153282.8
12027,249399109.9
12028,246289227.1
12029,244055003
12030,244392917.2
12031,247245206.2
12032,251410086.4
12033,254675710.4
12034,256024482.9
12035,256140479.3
12036,255958213.7
12037,255038361.4
12038,252689888
12039,247982066.7
12040,241277013.5
12041,234549645.7
12042,230220403.1
12043,229505355.5
12044,231863839.7
12045,235227713.9
12046,237868065.8
12047,238930592.9
12048,238968320.8
12049,238149030.9
12050,235713748.9
12051,230896993
12052,224146983.6
12053,217123119.6
12054,212258310.8
12055,211238509.9
12056,213836517.8
12057,218302609.1
12058,223216464.4
12059,227273392.9
12060,230227569.6
12061,231886694.2
12062,231330049.7
12063,227793474.3
12064,221735757.8
12065,214611885.4
12066,208810028.1
12067,206498131.5
12068,207868518.3
12069,212128945.9
12070,217924887.8
12071,223517492.7
12072,228276817.3
12073,231685184.7
12074,232897322.2
12075,231226710.2
12076,226866254.8
12077,221179705.3
12078,216376335.6
12079,214477820.9
12080,216371582.5
12081,221350597.2
12082,227983350.8
12083,234920827.4
12084,241246026.5
12085,246114329.4
12086,248265774.4
12087,247109429.9
12088,243000400.5
12089,237361595.6
12090,232076086.3
12091,228868318.1
12092,229105427
12093,232418698
12094,237455903.1
12095,243061324.8
12096,248294778
12097,252242743.2
12098,253830102.9
12099,252263827.4
12100,247655385.6
12101,241206273.7
12102,234596793.9
12103,229446236
12104,227460549.1
12105,228843694.4
12106,232635750.8
12107,238027885
12108,243809988.3
12109,248681473.1
12110,251568816
12111,251521926.7
12112,248325894.3
12113,242738968
12114,236397968.1
12115,231164518.9
12116,228478520.8
12117,228788269.3
12118,231515225.1
12119,235942694.2
12120,241018167.1
12121,245510518.1
12122,248363533.6
12123,248488124.4
12124,245536241.3
12125,239906892.9
12126,232961900.4
12127,226349042.5
12128,221548786.9
12129,219439286.7
12130,220194710.9
12131,223877636.3
12132,229320908.7
12133,235024192.4
12134,240016813.2
12135,243035060.2
12136,243095102.6
12137,240280214.9
12138,235444677.8
12139,229990600.6
12140,225614842.8
12141,223560692.5
12142,224489671.3
12143,228381060.7
12144,234205396.6
12145,240512485.9
12146,245966809.9
12147,249864773.9
12148,251704977.1
12149,251031649.7
12150,247895729.7
12151,243202244.4
12152,238563066.7
12153,235517576
12154,234969675.1
12155,237269857.2
12156,241295949.4
12157,245480818.2
12158,249012469.6
12159,251650035.6
12160,253325816
12161,253620852.4
12162,252025611.9
12163,248446814.3
12164,244205648.2
12165,240875097.6
12166,239206900.9
12167,239892386.7
12168,242254769.3
12169,244848898.5
12170,246798807.8
12171,248209132.1
12172,249680088.7
12173,251363614.8
12174,252394555
12175,251653243.8
12176,249589954.2
12177,247076037
12178,245138366.3
12179,245246178.5
12180,246688943.8
12181,247771389
12182,247639516.2
12183,246777464.7
12184,246603977.4
12185,248236988.8
12186,250939876.5
12187,252857058
12188,253619584.8
12189,253169043.7
12190,252170020.6
12191,252560701.8
12192,253767814.7
12193,253942893
12194,252365466.1
12195,249525573.1
12196,247310700.5
12197,247826509.6
12198,250985487.1
12199,254889851.5
12200,258612362
12201,260925780.2
12202,261886123.5
12203,263085994.3
12204,264293672.8
12205,263794790.8
12206,260647080.7
12207,255027692.6
12208,249047229
12209,245675755.3
12210,246194368.8
12211,249491949.1
12212,253396055.4
12213,255916025.7
12214,256877646.8
12215,257421491.4
12216,257792995.1
12217,256621758
12218,252278289.6
12219,244692200.9
12220,236060255.5
12221,229707432.8
12222,228044354.5
12223,231141806.3
12224,236736968.8
12225,242053733.7
12226,245955276.2
12227,249006742.4
12228,251668131.2
12229,252985328.1
12230,250880600.3
12231,244763525.2
12232,236490122.1
12233,229295528.1
12234,226204355.2
12235,228478514.4
12236,234944306.2
12237,242550908.4
12238,249234308
12239,254629155.4
12240,259035050.1
12241,261901633
12242,261469786.7
12243,256640076
12244,248529834.6
12245,240195547.9
12246,234970875.2
12247,234906873.6
12248,240021625.6
12249,247664439.7
12250,255151632.2
12251,261310586.9
12252,266084062.9
12253,269131940.8
12254,269147613.5
12255,264769813.5
12256,256322507.8
12257,246139355.9
12258,237625956.9
12259,233603320.8
12260,234991625.6
12261,240365461.6
12262,246941639.3
12263,252997028.4
12264,257918506.3
12265,261429170.2
12266,262699085.8
12267,260427891.8
12268,254282255.8
12269,245617942.4
12270,237007971.1
12271,231208528.3
12272,230591144.5
12273,234879786.6
12274,241768547.1
12275,249283648.3
12276,256031009.7
12277,261293804.1
12278,264547753.9
12279,264929302.8
12280,261674862.7
12281,255002598.4
12282,246791291.4
12283,239737960.7
12284,236612757.9
12285,238467806.3
12286,244143765.9
12287,251563229.4
12288,258643914.7
12289,264125818.8
12290,267686818.8
12291,269052154.5
12292,267645751.4
12293,263209434.6
12294,256289231.9
12295,248596581.5
12296,243433216.9
12297,242475307.9
12298,245513633.7
12299,251319906.6
12300,257727017.8
12301,263062989.6
12302,266812026.6
12303,269042396.4
12304,269577249.4
12305,267826748.9
12306,263228075.8
12307,256447614.9
12308,250705618.6
12309,248048920.3
12310,248995992.3
12311,253243450.5
12312,258770310.1
12313,263486526
12314,266381094.4
12315,268077614.5
12316,269220709.5
12317,269344488.2
12318,267116485.6
12319,262091620.5
12320,256428986.5
12321,252209895.4
12322,250827719.8
12323,252627403.5
12324,256000911.4
12325,258745104.9
12326,259887048.7
12327,260063820.4
12328,260545744.4
12329,261647753.8
12330,262073248.6
12331,260384692
12332,257149396.9
12333,253760003.6
12334,251913267.6
12335,252732874.6
12336,255186336.1
12337,257104215.3
12338,257153054.3
12339,256106145.7
12340,255920707.5
12341,257696678.4
12342,260573889
12343,262574216.8
12344,262720018.4
12345,261481300.9
12346,260507761.5
12347,261026231.2
12348,262378191.4
12349,262598346.7
12350,259949057.5
12351,255460013.8
12352,251525591.3
12353,249970006.5
12354,251030046.9
12355,252912552.9
12356,253790912.5
12357,252902144.4
12358,250890932
12359,249402126.9
12360,248118355.9
12361,245473853.8
12362,240538462.7
12363,233759634.4
12364,227253243
12365,223565101.4
12366,223954102.6
12367,227669928.6
12368,232372255.6
12369,236278101.3
12370,239072537.9
12371,241295981.3
12372,242858422.3
12373,242601632.4
12374,239276016.6
12375,233297158.7
12376,226819097.8
12377,222542926.6
12378,222228014.6
12379,225919774.7
12380,231863971.3
12381,237900426.6
12382,242864763.4
12383,246685958.7
12384,248992714.3
12385,248707167.8
12386,244988880.1
12387,238165266.3
12388,230199606.7
12389,223846804.6
12390,221249210.3
12391,222982555.8
12392,227976128.8
12393,234178489.4
12394,240119066.4
12395,245114573.4
12396,248520014.7
12397,249349024.6
12398,246698068.8
12399,240750273.9
12400,233247608.5
12401,226573113.3
12402,222994149.7
12403,223720823
12404,228152051.9
12405,234477943.2
12406,241042753.5
12407,246748390.8
12408,250664308.3
12409,251687798.5
12410,248935230.8
12411,242713708.8
12412,234695440.9
12413,227031134.2
12414,221890597.2
12415,220496591.4
12416,222875579.3
12417,227781157.5
12418,233527992.3
12419,238827947.6
12420,242544631.6
12421,243519140.8
12422,240965126.3
12423,235148338.8
12424,227525499.3
12425,220192133.4
12426,215052126.1
12427,213374663.5
12428,215660272.2
12429,220946522.4
12430,227528036
12431,234219777.6
12432,239657515.8
12433,242393863.2
12434,241307241.1
12435,236680101.3
12436,229915078.9
12437,222844379.7
12438,217367858.3
12439,214921699.4
12440,216438976.4
12441,221365229.3
12442,228114148.9
12443,235643003.4
12444,242394834.1
12445,246761659.3
12446,247484331.9
12447,244446734.8
12448,238723371.8
12449,232036037.8
12450,226127714.5
12451,222530685
12452,222537118.8
12453,226092921.6
12454,232030441.4
12455,239024181.9
12456,245425238.4
12457,249729841.2
12458,251028308.1
12459,248835044.5
12460,243690593.6
12461,236832783.8
12462,230008577.8
12463,224902613.6
12464,222879039.8
12465,224387954.9
12466,228757170.6
12467,234772278.5
12468,240814495.1
12469,245418076.7
12470,247490204.2
12471,246557287.6
12472,242811293
12473,236983109.4
12474,230331588.6
12475,224447106.9
12476,220952619
12477,220809979.5
12478,223955279.8
12479,229077838.2
12480,234457569.2
12481,238657735.5
12482,241057118.3
12483,241426830
12484,239927240.4
12485,236645968.1
12486,231864493.6
12487,226494366
12488,222230041.1
12489,220395695.9
12490,221377369.4
12491,224490892.7
12492,228042188
12493,230633199.7
12494,231799302.5
12495,231893820.5
12496,231198841.3
12497,229649181.7
12498,226987597.5
12499,223615163.1
12500,220921299.5
12501,220315390.8
12502,222162931.1
12503,225737617.8
12504,229258090.2
12505,231333129.4
12506,231705759.5
12507,231633439.2
12508,232256003.7
12509,233265454.1
12510,233645096
12511,232839623
12512,231835393.9
12513,231627278.5
12514,232648315.2
12515,234789590.5
12516,236430855.5
12517,236112073.6
12518,233626800.2
12519,231098683.9
12520,230586032.7
12521,232347092.3
12522,234931019
12523,236650317.2
12524,237639558.5
12525,238250280.8
12526,239154590.6
12527,241036097.6
12528,242032093.3
12529,240269354.9
12530,236110527.8
12531,231671540.7
12532,229537314.7
12533,231005055.7
12534,235112774
12535,239746958.4
12536,243973115.7
12537,247092822.3
12538,249406205.7
12539,251932470.2
12540,252752260.5
12541,249767059.5
12542,243894406.1
12543,236880972.4
12544,231504028.4
12545,230055282.3
12546,232414040.3
12547,236490595.2
12548,240144721.2
12549,242586464.8
12550,244392512.8
12551,245937133.8
12552,246012475
12553,242628949.4
12554,235198583.5
12555,225486009
12556,217297822
12557,213185950.3
12558,214420931.6
12559,219744494.1
12560,226202114.2
12561,231974697.5
12562,236772413.2
12563,240732518.9
12564,243082211.2
12565,242080877.6
12566,236855676.2
12567,228476348.4
12568,220010373.4
12569,214953639.8
12570,215444691.9
12571,221229348.9
12572,229690509.7
12573,238035754.8
12574,244953884.7
12575,250528691.2
12576,254190879.8
12577,254427961.8
12578,249924435.5
12579,241232763.3
12580,231012551.7
12581,222754003.6
12582,219366076.3
12583,221761407.2
12584,228085118.5
12585,235731899.8
12586,242749354.4
12587,248366748.4
12588,252078384
12589,252833438.3
12590,249350953.5
12591,241548406.7
12592,231243130.5
12593,221591209.7
12594,215706547.3
12595,215427785.2
12596,220209927
12597,227833823.7
12598,235891244.9
12599,242722670.7
12600,247613449.5
12601,249898513.8
12602,248527733.8
12603,242952306.5
12604,234087407
12605,224257183
12606,216511362.5
12607,213296038.1
12608,215078984.5
12609,221008172.7
12610,228816528
12611,236426875.7
12612,242351755.5
12613,245822628
12614,246055374.8
12615,242592792.7
12616,235701146.4
12617,226820056.1
12618,218290022.8
12619,212667433.7
12620,211955271.5
12621,216193251.2
12622,223459713.3
12623,231377108.2
12624,237860573.9
12625,241944206.8
12626,243462972.5
12627,242178872.9
12628,237825215.8
12629,230827285.1
12630,222658080
12631,215874931.9
12632,212863690.4
12633,214538937.4
12634,219900427.4
12635,226795487.3
12636,232771230
12637,236493506.9
12638,237785335.2
12639,237230375.9
12640,234816245.6
12641,230021802.7
12642,223178104.7
12643,216107217
12644,211221111.1
12645,210227146.8
12646,213255365.3
12647,218523400.1
12648,223287925.3
12649,225869346.7
12650,226341607.4
12651,225842209.9
12652,224823345.1
12653,222577540.2
12654,218428208.3
12655,212929654.2
12656,208019901.5
12657,205622801.1
12658,206623271.7
12659,210034259.1
12660,213303102.3
12661,214520530.7
12662,213745640.8
12663,212608838.4
12664,212408215.3
12665,212788661.5
12666,212453119.6
12667,210679549.5
12668,208391403
12669,207064781.8
12670,207650190.8
12671,210070034.2
12672,212263263.3
12673,212337867.9
12674,210312555.8
12675,208096821.6
12676,207708456.1
12677,209618431.3
12678,212308979.1
12679,214049490.8
12680,214626587.7
12681,214810931.7
12682,215579442.2
12683,217237796.5
12684,217987433.3
12685,215892422.1
12686,210874987.4
12687,205348196.6
12688,201878136.5
12689,201671078.9
12690,203977047.5
12691,206858062.9
12692,209043127.4
12693,210384499.9
12694,211604620.7
12695,212943070.4
12696,213123239.8
12697,210602643.9
12698,205486735.6
12699,199619180.3
12700,195525011.5
12701,195472179.3
12702,199367894.5
12703,205358832.4
12704,211684868.5
12705,217217556.1
12706,221747034.2
12707,225116757.1
12708,226182631.8
12709,223601440.4
12710,217563145.5
12711,210059668.7
12712,203937147.2
12713,201530123.1
12714,203764602.9
12715,209493685.5
12716,216461926
12717,223041019.2
12718,228518720.5
12719,232456499.9
12720,233735782.5
12721,231125168.6
12722,224751072.1
12723,216427011.5
12724,208960567.2
12725,204564053.6
12726,204271924.7
12727,207842895.8
12728,213821145
12729,220129372.5
12730,225539429.3
12731,229371646
12732,230386508.1
12733,227525483.2
12734,220904596.2
12735,212015038.1
12736,203331427.6
12737,197009826.4
12738,194474755.1
12739,195890466.2
12740,200740105.4
12741,207338786.2
12742,214083382.9
12743,219544986.6
12744,222306265.4
12745,221197273.7
12746,216250765.9
12747,208766652.5
12748,200831913.5
12749,194746521.8
12750,192184648.2
12751,193870625.9
12752,199243802.7
12753,206626701.1
12754,214392515.8
12755,221205333.3
12756,225479295.8
12757,225940732.4
12758,222287033.3
12759,215676342.3
12760,208167604.4
12761,202027754.7
12762,198840498.8
12763,199422414.4
12764,203799270.9
12765,210690733.9
12766,218454472
12767,225595604.2
12768,230303035.8
12769,231187498.3
12770,227888332
12771,221318723.3
12772,213327020
12773,205992487.6
12774,201134119.2
12775,199884083.1
12776,202679951.1
12777,208660237.8
12778,216185554
12779,223675792.7
12780,229269399.5
12781,231363488
12782,229130366.4
12783,223338039.6
12784,215666881
12785,208034268
12786,202083400.3
12787,199095210.5
12788,200216844
12789,204933586.9
12790,211622262
12791,218631346.8
12792,224252189.1
12793,226973527
12794,225713845.1
12795,221002756.3
12796,214141609
12797,206671760.2
12798,200095388.4
12799,195901024.5
12800,195742329.7
12801,199524081.7
12802,205626299
12803,212463213.2
12804,218269697.8
12805,221760518.8
12806,222362851.2
12807,220045717.8
12808,215403191.8
12809,209596176.8
12810,203887969.6
12811,199749379
12812,198880399.2
12813,201566010.3
12814,206710262.3
12815,212570164.3
12816,217418843.9
12817,220278145.7
12818,220969631.8
12819,219586857.3
12820,216284668.5
12821,211380463.3
12822,205613898.2
12823,200426606.5
12824,197481363.4
12825,197539122.6
12826,200096600.8
12827,203427619.6
12828,205751511.1
12829,206312306.8
12830,205759577.1
12831,204799543.4
12832,203453762.7
12833,201173543.8
12834,197979447.4
12835,194787951.6
12836,193175003.7
12837,194145546.9
12838,197280830.4
12839,200651833.5
12840,202486623.5
12841,202263916.3
12842,201036093.9
12843,200361836.7
12844,200808503.8
12845,201475208.2
12846,201406929
12847,200675844.3
12848,200671352.4
12849,202404653.7
12850,205481397.8
12851,208209450.8
12852,208629359
12853,206266097.5
12854,202642977
12855,200193009.1
12856,200277724.1
12857,202453039.4
12858,204883784.5
12859,206465883.2
12860,208038602.5
12861,210324621.8
12862,213050379
12863,214997388.1
12864,214041585.8
12865,209548821.6
12866,203422047.8
12867,198482925.6
12868,196849118.2
12869,199025117.3
12870,203204228.2
12871,207311677.3
12872,210902118.7
12873,214382928.7
12874,217922772.2
12875,220361259.3
12876,219396326.7
12877,213952696
12878,205853345.9
12879,198095559
12880,193502278.6
12881,193423443.3
12882,196783003.3
12883,201164784.1
12884,205038832.7
12885,208130414.8
12886,210668445.1
12887,211996489.2
12888,209921386.8
12889,203206056.5
12890,193218257.6
12891,182659778.7
12892,174139351.1
12893,169805711.4
12894,170335616.7
12895,174407208.7
12896,179904303.3
12897,185950384.3
12898,192030449.8
12899,196705568.7
12900,198357288.6
12901,195393505.5
12902,187964254.9
12903,178539729.1
12904,170518461.7
12905,166419914.9
12906,167309488.8
12907,172450387
12908,179704382.7
12909,187133976.1
12910,193778393.6
12911,199066344
12912,201597457.9
12913,199637964
12914,192870194
12915,183043879
12916,173236642
12917,166453769.7
12918,164455850.4
12919,167615095.2
12920,174492213.3
12921,182633289.6
12922,190385429
12923,196901366.7
12924,200972348.9
12925,201161241.2
12926,196677146.8
12927,188390711.2
12928,178793538.5
12929,171104290.2
12930,167399879.4
12931,168852507.2
12932,175073955.5
12933,183597902
12934,192227301.4
12935,199700188.9
12936,204964106.3
12937,206896621.2
12938,204645891.6
12939,198249499
12940,189374194.8
12941,180949573.3
12942,175387879.9
