Datetime,CopanoWest,CopanoEast,MARABWQ,East_West,East_Mara,West_Mara
2/9/2011 16:00,8,13.3,25.4,5.3,0.523622047,0.31496063
2/9/2011 18:00,9.3,13.3,23.2,4,0.573275862,0.400862069
2/9/2011 20:00,9.3,13.3,21.8,4,0.610091743,0.426605505
2/9/2011 22:00,9.2,13.3,22.2,4.1,0.599099099,0.414414414
2/10/2011 0:00,9.3,13.5,21.4,4.2,0.630841121,0.434579439
2/10/2011 2:00,9.4,13.3,20.4,3.9,0.651960784,0.460784314
2/10/2011 4:00,9.4,13,20.9,3.6,0.622009569,0.449760766
2/10/2011 6:00,9.3,12.8,21.3,3.5,0.600938967,0.436619718
2/10/2011 8:00,9.3,12.8,21.8,3.5,0.587155963,0.426605505
2/10/2011 10:00,9.3,13,21.7,3.7,0.599078341,0.428571429
2/10/2011 12:00,9.4,13.8,22.6,4.4,0.610619469,0.415929204
2/10/2011 14:00,9.4,14.3,21.2,4.9,0.674528302,0.443396226
2/10/2011 16:00,9.4,16,21.6,6.6,0.740740741,0.435185185
2/10/2011 18:00,9.4,15.9,21.8,6.5,0.729357798,0.431192661
2/10/2011 20:00,9.4,16.6,23.3,7.2,0.712446352,0.403433476
2/10/2011 22:00,9.3,17,23.8,7.7,0.714285714,0.390756303
2/11/2011 0:00,9.3,16.6,24.1,7.3,0.68879668,0.385892116
2/11/2011 2:00,9.3,16.3,24.6,7,0.662601626,0.37804878
2/11/2011 4:00,9.3,15.4,24.8,6.1,0.620967742,0.375
2/11/2011 6:00,9.3,14.3,25.5,5,0.560784314,0.364705882
2/11/2011 8:00,9.3,14.1,21.3,4.8,0.661971831,0.436619718
2/11/2011 10:00,9.3,14.3,21.1,5,0.677725118,0.440758294
2/11/2011 12:00,9.3,14.3,21.2,5,0.674528302,0.438679245
2/11/2011 14:00,9.3,13,21.3,3.7,0.610328638,0.436619718
2/11/2011 16:00,9.3,15.3,21.4,6,0.714953271,0.434579439
2/11/2011 18:00,9.2,15.6,21.7,6.4,0.718894009,0.423963134
2/11/2011 20:00,9.2,16,22,6.8,0.727272727,0.418181818
2/11/2011 22:00,9.2,16.3,21.9,7.1,0.744292237,0.420091324
2/12/2011 0:00,9.2,16.5,22.6,7.3,0.730088496,0.407079646
2/12/2011 2:00,9.2,16.6,22.6,7.4,0.734513274,0.407079646
2/12/2011 4:00,9.2,16.2,22.4,7,0.723214286,0.410714286
2/12/2011 6:00,9.2,14.8,24.3,5.6,0.609053498,0.378600823
2/12/2011 8:00,9.2,14.5,24.2,5.3,0.599173554,0.380165289
2/12/2011 10:00,9.2,14.6,22.9,5.4,0.637554585,0.401746725
2/12/2011 12:00,9.2,14.6,22.4,5.4,0.651785714,0.410714286
2/12/2011 14:00,9.3,15.3,22,6,0.695454545,0.422727273
2/12/2011 16:00,9.3,15,21.9,5.7,0.684931507,0.424657534
2/12/2011 18:00,9.3,15.4,21.9,6.1,0.703196347,0.424657534
2/12/2011 20:00,9.3,16.4,22,7.1,0.745454545,0.422727273
2/12/2011 22:00,9.3,16.8,23.1,7.5,0.727272727,0.402597403
2/13/2011 0:00,9.3,16.8,23.4,7.5,0.717948718,0.397435897
2/13/2011 2:00,9.2,15.5,24.2,6.3,0.640495868,0.380165289
2/13/2011 4:00,9.2,13.7,25,4.5,0.548,0.368
2/13/2011 6:00,9.2,13.8,24.4,4.6,0.56557377,0.37704918
2/13/2011 8:00,9.2,14,24.1,4.8,0.580912863,0.381742739
2/13/2011 10:00,8.9,14.2,23.2,5.3,0.612068966,0.38362069
2/13/2011 12:00,9.2,14.7,22.7,5.5,0.647577093,0.405286344
2/13/2011 14:00,9.3,13.9,22.5,4.6,0.617777778,0.413333333
2/13/2011 16:00,9.4,14.6,21.6,5.2,0.675925926,0.435185185
2/13/2011 18:00,9.5,12.9,21.9,3.4,0.589041096,0.433789954
2/13/2011 20:00,9.3,13,23.1,3.7,0.562770563,0.402597403
2/13/2011 22:00,9.4,15.9,23.8,6.5,0.668067227,0.394957983
2/14/2011 0:00,9.4,16.1,24.4,6.7,0.659836066,0.385245902
2/14/2011 2:00,9.4,16.2,25,6.8,0.648,0.376
2/14/2011 4:00,9.4,15.8,25.1,6.4,0.629482072,0.374501992
2/14/2011 6:00,9.4,14.4,25.4,5,0.566929134,0.37007874
2/14/2011 8:00,9.4,14.2,23.6,4.8,0.601694915,0.398305085
2/14/2011 10:00,9.5,13.5,23.9,4,0.564853556,0.39748954
2/14/2011 12:00,9.6,13.3,23.8,3.7,0.558823529,0.403361345
2/14/2011 14:00,9.7,13.3,22.8,3.6,0.583333333,0.425438596
2/14/2011 16:00,9.6,14.5,22.4,4.9,0.647321429,0.428571429
2/14/2011 18:00,9.6,14.8,22.7,5.2,0.651982379,0.422907489
2/14/2011 20:00,9.6,15.8,24.8,6.2,0.637096774,0.387096774
2/14/2011 22:00,9.5,15.9,24.5,6.4,0.648979592,0.387755102
2/15/2011 0:00,9.4,15.9,24.7,6.5,0.643724696,0.380566802
2/15/2011 2:00,9.5,16,25.6,6.5,0.625,0.37109375
2/15/2011 4:00,9.5,16.1,25.9,6.6,0.621621622,0.366795367
2/15/2011 6:00,9.5,14,24.6,4.5,0.569105691,0.386178862
2/15/2011 8:00,9.8,14.4,24.5,4.6,0.587755102,0.4
2/15/2011 10:00,9.7,14.1,23.9,4.4,0.589958159,0.405857741
2/15/2011 12:00,9.8,14.1,22.8,4.3,0.618421053,0.429824561
2/15/2011 14:00,9.7,13.8,22.3,4.1,0.618834081,0.434977578
2/15/2011 16:00,9.5,13.8,22.4,4.3,0.616071429,0.424107143
2/15/2011 18:00,9.5,14.7,23,5.2,0.639130435,0.413043478
2/15/2011 20:00,9.4,15.7,24.5,6.3,0.640816327,0.383673469
2/15/2011 22:00,9.3,16.3,24.7,7,0.659919028,0.376518219
2/16/2011 0:00,9.3,16.8,26.1,7.5,0.643678161,0.356321839
2/16/2011 2:00,9.4,14.9,28.1,5.5,0.53024911,0.334519573
2/16/2011 4:00,9.3,15.6,27.8,6.3,0.561151079,0.334532374
2/16/2011 6:00,9.4,16.4,26.5,7,0.618867925,0.354716981
2/16/2011 8:00,9.3,14.5,26.7,5.2,0.543071161,0.348314607
2/16/2011 10:00,9.4,14.2,26.5,4.8,0.535849057,0.354716981
2/16/2011 12:00,9.4,13.8,24.2,4.4,0.570247934,0.388429752
2/16/2011 14:00,9.4,14.3,23.9,4.9,0.59832636,0.393305439
2/16/2011 16:00,9.7,14.5,22.9,4.8,0.633187773,0.423580786
2/16/2011 18:00,9.8,15.4,23.4,5.6,0.658119658,0.418803419
2/16/2011 20:00,9.7,16.2,24.2,6.5,0.669421488,0.400826446
2/16/2011 22:00,9.8,16.8,24.8,7,0.677419355,0.39516129
2/17/2011 0:00,9.7,17.4,25.5,7.7,0.682352941,0.380392157
2/17/2011 2:00,9.6,17.7,28.3,8.1,0.625441696,0.339222615
2/17/2011 4:00,9.6,17.9,30.1,8.3,0.594684385,0.318936877
2/17/2011 6:00,9.3,17.9,29.8,8.6,0.600671141,0.312080537
2/17/2011 8:00,9.3,17.8,29.3,8.5,0.607508532,0.317406143
2/17/2011 10:00,9.3,16.3,25.7,7,0.634241245,0.361867704
2/17/2011 12:00,9.5,15.8,25.5,6.3,0.619607843,0.37254902
2/17/2011 14:00,9.4,15.6,24.8,6.2,0.629032258,0.379032258
2/17/2011 16:00,9.5,14.9,25.1,5.4,0.593625498,0.378486056
2/17/2011 18:00,9.8,16.8,25.7,7,0.653696498,0.381322957
2/17/2011 20:00,10,17.2,27.5,7.2,0.625454545,0.363636364
2/17/2011 22:00,10.2,17.7,28.2,7.5,0.627659574,0.361702128
2/18/2011 0:00,10.2,18.1,29.6,7.9,0.611486486,0.344594595
2/18/2011 2:00,10.3,18.3,30,8,0.61,0.343333333
2/18/2011 4:00,10.3,18.2,30.1,7.9,0.604651163,0.342192691
2/18/2011 6:00,10.3,18.6,30.5,8.3,0.609836066,0.337704918
2/18/2011 8:00,10.3,18.3,30.3,8,0.603960396,0.339933993
2/18/2011 10:00,10.2,17.7,29.7,7.5,0.595959596,0.343434343
2/18/2011 12:00,10,16,26.6,6,0.601503759,0.37593985
2/18/2011 14:00,10,15.8,26.3,5.8,0.600760456,0.380228137
2/18/2011 16:00,10.3,15.5,25.9,5.2,0.598455598,0.397683398
2/18/2011 18:00,10.4,17.1,26.2,6.7,0.652671756,0.396946565
2/18/2011 20:00,10.6,17.5,26.6,6.9,0.657894737,0.398496241
2/18/2011 22:00,10.5,17.9,27.4,7.4,0.653284672,0.383211679
2/19/2011 0:00,10.5,17.3,27.4,6.8,0.631386861,0.383211679
2/19/2011 2:00,10.6,15.4,26.8,4.8,0.574626866,0.395522388
2/19/2011 4:00,10.6,16.9,26.5,6.3,0.637735849,0.4
2/19/2011 6:00,10.5,17.5,26.1,7,0.670498084,0.402298851
2/19/2011 8:00,10.4,17.5,27.9,7.1,0.627240143,0.372759857
2/19/2011 10:00,10.5,14.9,29.1,4.4,0.512027491,0.360824742
2/19/2011 12:00,10.5,15,27.6,4.5,0.543478261,0.380434783
2/19/2011 14:00,10.4,14.4,27,4,0.533333333,0.385185185
2/19/2011 16:00,10.5,14.9,27.8,4.4,0.535971223,0.377697842
2/19/2011 18:00,10.6,15.2,23.7,4.6,0.641350211,0.447257384
2/19/2011 20:00,10.4,17.2,24.8,6.8,0.693548387,0.419354839
2/19/2011 22:00,10.6,18,23.9,7.4,0.753138075,0.443514644
2/20/2011 0:00,10.6,17.8,24.7,7.2,0.720647773,0.429149798
2/20/2011 2:00,10.3,17.4,24.8,7.1,0.701612903,0.415322581
2/20/2011 4:00,10.3,17.5,26,7.2,0.673076923,0.396153846
2/20/2011 6:00,10.4,17.2,26.1,6.8,0.659003831,0.398467433
2/20/2011 8:00,10.4,18.3,26.5,7.9,0.690566038,0.39245283
2/20/2011 10:00,10.4,19.4,26.9,9,0.721189591,0.3866171
2/20/2011 12:00,10.4,19.2,26.7,8.8,0.719101124,0.389513109
2/20/2011 14:00,10.4,19.2,26.7,8.8,0.719101124,0.389513109
2/20/2011 16:00,10.5,19.4,26.8,8.9,0.723880597,0.391791045
2/20/2011 18:00,10.5,20.9,27,10.4,0.774074074,0.388888889
2/20/2011 20:00,10.7,19.7,27.4,9,0.718978102,0.390510949
2/20/2011 22:00,10.7,19.6,26.9,8.9,0.728624535,0.397769517
2/21/2011 0:00,10.4,20.4,27,10,0.755555556,0.385185185
2/21/2011 2:00,10.5,16.2,27,5.7,0.6,0.388888889
2/21/2011 4:00,10.2,15.8,27,5.6,0.585185185,0.377777778
2/21/2011 6:00,10.1,17.5,26.9,7.4,0.650557621,0.375464684
2/21/2011 8:00,10.3,19.5,27,9.2,0.722222222,0.381481481
2/21/2011 10:00,10.1,20.6,28.9,10.5,0.712802768,0.349480969
2/21/2011 12:00,10.3,20.6,29.9,10.3,0.688963211,0.344481605
2/21/2011 14:00,10.5,20.7,30.1,10.2,0.687707641,0.348837209
2/21/2011 16:00,10.7,20.4,29.6,9.7,0.689189189,0.361486486
2/21/2011 18:00,10.4,20.4,30.3,10,0.673267327,0.343234323
2/21/2011 20:00,10.5,20.2,30.3,9.7,0.666666667,0.346534653
2/21/2011 22:00,10.6,20.1,30.1,9.5,0.667774086,0.352159468
2/22/2011 0:00,10.6,16.7,30.1,6.1,0.554817276,0.352159468
2/22/2011 2:00,10.8,15,27.6,4.2,0.543478261,0.391304348
2/22/2011 4:00,10.7,15.1,27.1,4.4,0.557195572,0.394833948
2/22/2011 6:00,10.7,15.4,26.6,4.7,0.578947368,0.402255639
2/22/2011 8:00,10.7,17.1,26.5,6.4,0.645283019,0.403773585
2/22/2011 10:00,10.7,18.9,26.7,8.2,0.707865169,0.400749064
2/22/2011 12:00,10.7,18.3,26.9,7.6,0.680297398,0.397769517
2/22/2011 14:00,10.6,19.1,26.7,8.5,0.715355805,0.397003745
2/22/2011 16:00,10.6,18.5,26.5,7.9,0.698113208,0.4
2/22/2011 18:00,10.3,18.5,26.3,8.2,0.703422053,0.391634981
2/22/2011 20:00,10.2,18.3,26.1,8.1,0.701149425,0.390804598
2/22/2011 22:00,10.3,17,26,6.7,0.653846154,0.396153846
2/23/2011 0:00,10.2,16.6,26,6.4,0.638461538,0.392307692
2/23/2011 2:00,10.2,15.5,26.1,5.3,0.593869732,0.390804598
2/23/2011 4:00,10.2,14.7,26.1,4.5,0.563218391,0.390804598
2/23/2011 6:00,10.2,13.3,25.6,3.1,0.51953125,0.3984375
2/23/2011 8:00,10.2,14,25,3.8,0.56,0.408
2/23/2011 10:00,10.2,15.6,25.5,5.4,0.611764706,0.4
2/23/2011 12:00,10.2,16.6,25.9,6.4,0.640926641,0.393822394
2/23/2011 14:00,10.3,16.5,25.9,6.2,0.637065637,0.397683398
2/23/2011 16:00,10.4,16.9,26.1,6.5,0.647509579,0.398467433
2/23/2011 18:00,10.4,18,26.7,7.6,0.674157303,0.389513109
2/23/2011 20:00,10.3,18.5,26.9,8.2,0.687732342,0.382899628
2/23/2011 22:00,10.9,18.5,26.6,7.6,0.695488722,0.409774436
2/24/2011 0:00,11.2,18.4,26.4,7.2,0.696969697,0.424242424
2/24/2011 2:00,11.5,17.5,26.2,6,0.667938931,0.438931298
2/24/2011 4:00,11.6,16.9,26.3,5.3,0.642585551,0.441064639
2/24/2011 6:00,11.6,15.9,26.1,4.3,0.609195402,0.444444444
2/24/2011 8:00,11.6,16,26.2,4.4,0.610687023,0.442748092
2/24/2011 10:00,11.7,15.7,26.3,4,0.596958175,0.44486692
2/24/2011 12:00,10.9,16,26.2,5.1,0.610687023,0.416030534
2/24/2011 14:00,10.5,18.1,25.9,7.6,0.698841699,0.405405405
2/24/2011 16:00,10.7,18.6,26.9,7.9,0.691449814,0.397769517
2/24/2011 18:00,11.7,18.7,27.4,7,0.682481752,0.427007299
2/24/2011 20:00,11.6,18.9,28,7.3,0.675,0.414285714
2/24/2011 22:00,11.9,19.2,28.7,7.3,0.668989547,0.414634146
2/25/2011 0:00,11,19,28.1,8,0.676156584,0.391459075
2/25/2011 2:00,11,17.5,27.9,6.5,0.627240143,0.394265233
2/25/2011 4:00,11.3,16.5,27.3,5.2,0.604395604,0.413919414
2/25/2011 6:00,11,16.7,27.8,5.7,0.600719424,0.395683453
2/25/2011 8:00,10.9,16.2,27.2,5.3,0.595588235,0.400735294
2/25/2011 10:00,11.1,17.7,26.3,6.6,0.673003802,0.422053232
2/25/2011 12:00,11.1,18.4,27.1,7.3,0.67896679,0.409594096
2/25/2011 14:00,11.2,19.2,25.3,8,0.758893281,0.442687747
2/25/2011 16:00,11.3,17.5,25.2,6.2,0.694444444,0.448412698
2/25/2011 18:00,11.3,18.2,25.6,6.9,0.7109375,0.44140625
2/25/2011 20:00,11.3,18.6,25.9,7.3,0.718146718,0.436293436
2/25/2011 22:00,11.2,18.3,25.9,7.1,0.706563707,0.432432432
2/26/2011 0:00,11.2,18.3,25.8,7.1,0.709302326,0.434108527
2/26/2011 2:00,11.2,16.9,25.5,5.7,0.662745098,0.439215686
2/26/2011 4:00,11.1,15.9,25.2,4.8,0.630952381,0.44047619
2/26/2011 6:00,11.1,14.8,25.1,3.7,0.589641434,0.442231076
2/26/2011 8:00,11.1,15.4,25,4.3,0.616,0.444
2/26/2011 10:00,11.1,14.9,25.1,3.8,0.593625498,0.442231076
2/26/2011 12:00,11.1,14.1,25.1,3,0.561752988,0.442231076
2/26/2011 14:00,11.2,15.4,25,4.2,0.616,0.448
2/26/2011 16:00,11.2,16.3,24.8,5.1,0.657258065,0.451612903
2/26/2011 18:00,11.2,19,24.6,7.8,0.772357724,0.455284553
2/26/2011 20:00,11.3,19.8,24.8,8.5,0.798387097,0.455645161
2/26/2011 22:00,11.5,19.8,26,8.3,0.761538462,0.442307692
2/27/2011 0:00,11.5,19.6,26.2,8.1,0.748091603,0.438931298
2/27/2011 2:00,11.8,18,25.7,6.2,0.700389105,0.459143969
2/27/2011 4:00,11.5,16.6,25,5.1,0.664,0.46
2/27/2011 6:00,11.2,15.3,25,4.1,0.612,0.448
2/27/2011 8:00,11.2,15.2,25.1,4,0.605577689,0.446215139
2/27/2011 10:00,11.2,15.3,25.2,4.1,0.607142857,0.444444444
2/27/2011 12:00,11.3,15.3,25.2,4,0.607142857,0.448412698
2/27/2011 14:00,11.2,16.6,25.2,5.4,0.658730159,0.444444444
2/27/2011 16:00,11.6,18.7,25.5,7.1,0.733333333,0.454901961
2/27/2011 18:00,12.1,18.9,26.8,6.8,0.705223881,0.451492537
2/27/2011 20:00,11.9,19.4,28,7.5,0.692857143,0.425
2/27/2011 22:00,12.2,20.4,29.8,8.2,0.684563758,0.409395973
2/28/2011 0:00,12.4,20.4,31,8,0.658064516,0.4
2/28/2011 2:00,12.2,20.8,31.5,8.6,0.66031746,0.387301587
2/28/2011 4:00,11.7,17.6,31.4,5.9,0.560509554,0.372611465
2/28/2011 6:00,11.8,17.5,30.8,5.7,0.568181818,0.383116883
2/28/2011 8:00,9.6,15.3,28,5.7,0.546428571,0.342857143
2/28/2011 10:00,11.8,15.8,27.3,4,0.578754579,0.432234432
2/28/2011 12:00,11.9,15.1,26.8,3.2,0.563432836,0.444029851
2/28/2011 14:00,11.9,14.9,26.6,3,0.560150376,0.447368421
2/28/2011 16:00,12,15.3,26.5,3.3,0.577358491,0.452830189
2/28/2011 18:00,12,16.2,26.6,4.2,0.609022556,0.45112782
2/28/2011 20:00,12.3,15.8,26.7,3.5,0.5917603,0.460674157
2/28/2011 22:00,12.5,15.6,26.4,3.1,0.590909091,0.473484848
3/1/2011 0:00,12.6,15.6,25.8,3,0.604651163,0.488372093
3/1/2011 2:00,12.3,16.4,25.8,4.1,0.635658915,0.476744186
3/1/2011 4:00,12.3,16.6,25.4,4.3,0.653543307,0.484251969
3/1/2011 6:00,12.8,15.3,24.8,2.5,0.616935484,0.516129032
3/1/2011 8:00,12.5,14.4,24.7,1.9,0.582995951,0.506072874
3/1/2011 10:00,12.1,14.1,24.6,2,0.573170732,0.491869919
3/1/2011 12:00,12.2,13.7,24.6,1.5,0.556910569,0.495934959
3/1/2011 14:00,12.8,14.3,25.5,1.5,0.560784314,0.501960784
3/1/2011 16:00,12.6,14.4,26.7,1.8,0.539325843,0.471910112
3/1/2011 18:00,12.5,15.5,25.8,3,0.600775194,0.484496124
3/1/2011 20:00,12.6,15.8,26.4,3.2,0.598484848,0.477272727
3/1/2011 22:00,12.5,16.4,26.2,3.9,0.625954198,0.477099237
3/2/2011 0:00,12.4,17,26.3,4.6,0.646387833,0.47148289
3/2/2011 2:00,12.4,17.3,26.4,4.9,0.65530303,0.46969697
3/2/2011 4:00,12.2,17.9,27.3,5.7,0.655677656,0.446886447
3/2/2011 6:00,12.3,18,28.9,5.7,0.62283737,0.425605536
3/2/2011 8:00,12.3,17,28,4.7,0.607142857,0.439285714
3/2/2011 10:00,12.3,16.7,27.9,4.4,0.598566308,0.440860215
3/2/2011 12:00,12.3,16.7,26.1,4.4,0.639846743,0.471264368
3/2/2011 14:00,12.3,16.3,25.9,4,0.629343629,0.474903475
3/2/2011 16:00,12.2,16.6,25.6,4.4,0.6484375,0.4765625
3/2/2011 18:00,12.1,16.7,25.1,4.6,0.665338645,0.482071713
3/2/2011 20:00,12,16.6,25.3,4.6,0.656126482,0.4743083
3/2/2011 22:00,11.9,16.8,25.3,4.9,0.664031621,0.470355731
3/3/2011 0:00,11.9,17.1,25.3,5.2,0.675889328,0.470355731
3/3/2011 2:00,11.9,17.2,25.5,5.3,0.674509804,0.466666667
3/3/2011 4:00,11.9,17.6,25.6,5.7,0.6875,0.46484375
3/3/2011 6:00,11.8,18,25.7,6.2,0.700389105,0.459143969
3/3/2011 8:00,11.8,18.4,25.6,6.6,0.71875,0.4609375
3/3/2011 10:00,11.8,18.7,26.4,6.9,0.708333333,0.446969697
3/3/2011 12:00,11.9,18.3,26.6,6.4,0.687969925,0.447368421
3/3/2011 14:00,11.9,18.5,26.4,6.6,0.700757576,0.450757576
3/3/2011 16:00,11.9,18.5,27,6.6,0.685185185,0.440740741
3/3/2011 18:00,11.9,19,25.6,7.1,0.7421875,0.46484375
3/3/2011 20:00,11.9,19.1,25.6,7.2,0.74609375,0.46484375
3/3/2011 22:00,11.9,19,25.9,7.1,0.733590734,0.459459459
3/4/2011 0:00,11.9,19.1,26.8,7.2,0.712686567,0.444029851
3/4/2011 2:00,11.9,18.9,27.8,7,0.679856115,0.428057554
3/4/2011 4:00,11.9,19.1,27.2,7.2,0.702205882,0.4375
3/4/2011 6:00,11.9,19.1,28.2,7.2,0.677304965,0.421985816
3/4/2011 8:00,11.9,19,28.1,7.1,0.676156584,0.423487544
3/4/2011 10:00,11.9,16.6,28.1,4.7,0.590747331,0.423487544
3/4/2011 12:00,11.9,16.3,27.3,4.4,0.597069597,0.435897436
3/4/2011 14:00,11.9,18.5,26.8,6.6,0.690298507,0.444029851
3/4/2011 16:00,11.9,18.8,26,6.9,0.723076923,0.457692308
3/4/2011 18:00,11.9,18.5,25.9,6.6,0.714285714,0.459459459
3/4/2011 20:00,11.9,19,26,7.1,0.730769231,0.457692308
3/4/2011 22:00,11.9,19.1,26,7.2,0.734615385,0.457692308
3/5/2011 0:00,11.9,19.7,26,7.8,0.757692308,0.457692308
3/5/2011 2:00,12,19.6,26.1,7.6,0.750957854,0.459770115
3/5/2011 4:00,12.1,19.5,26.2,7.4,0.744274809,0.461832061
3/5/2011 6:00,12,19.6,27.8,7.6,0.705035971,0.431654676
3/5/2011 8:00,11.9,19.5,28.5,7.6,0.684210526,0.41754386
3/5/2011 10:00,11.7,18.4,27.5,6.7,0.669090909,0.425454545
3/5/2011 12:00,11.7,17.3,27.4,5.6,0.631386861,0.427007299
3/5/2011 14:00,11.7,16.9,27.1,5.2,0.623616236,0.431734317
3/5/2011 16:00,11.7,17,26.6,5.3,0.639097744,0.439849624
3/5/2011 18:00,11.7,16.3,26.3,4.6,0.619771863,0.44486692
3/5/2011 20:00,11.7,16.5,25.7,4.8,0.642023346,0.455252918
3/5/2011 22:00,11.6,16,25.1,4.4,0.637450199,0.462151394
3/6/2011 0:00,11.9,15.6,25.8,3.7,0.604651163,0.46124031
3/6/2011 2:00,11.8,14.9,24.5,3.1,0.608163265,0.481632653
3/6/2011 4:00,11.8,15.1,24.4,3.3,0.618852459,0.483606557
3/6/2011 6:00,12.3,14.6,24.2,2.3,0.603305785,0.508264463
3/6/2011 8:00,12.2,14.8,24.4,2.6,0.606557377,0.5
3/6/2011 10:00,12.5,15.5,24.3,3,0.637860082,0.514403292
3/6/2011 12:00,12.9,15.7,25.2,2.8,0.623015873,0.511904762
3/6/2011 14:00,13,15.7,25.3,2.7,0.62055336,0.513833992
3/6/2011 16:00,13.1,16.1,25.9,3,0.621621622,0.505791506
3/6/2011 18:00,13.2,16.7,24.8,3.5,0.673387097,0.532258065
3/6/2011 20:00,13.3,17.6,24.7,4.3,0.712550607,0.538461538
3/6/2011 22:00,13.4,17.7,24.8,4.3,0.713709677,0.540322581
3/7/2011 0:00,13.4,17.9,24.9,4.5,0.718875502,0.53815261
3/7/2011 2:00,13.3,17.2,24.9,3.9,0.690763052,0.534136546
3/7/2011 4:00,13.3,16,24.9,2.7,0.642570281,0.534136546
3/7/2011 6:00,12.9,16.6,24.7,3.7,0.672064777,0.522267206
3/7/2011 8:00,13.1,17.3,24.5,4.2,0.706122449,0.534693878
3/7/2011 10:00,13.1,18.2,24.5,5.1,0.742857143,0.534693878
3/7/2011 12:00,12.9,18.5,24.5,5.6,0.755102041,0.526530612
3/7/2011 14:00,13.1,18.3,25.1,5.2,0.729083665,0.521912351
3/7/2011 16:00,13.1,18.4,25.4,5.3,0.724409449,0.515748031
3/7/2011 18:00,13,18.5,26.3,5.5,0.703422053,0.494296578
3/7/2011 20:00,13.1,19,26.7,5.9,0.711610487,0.490636704
3/7/2011 22:00,13,18.9,27.6,5.9,0.684782609,0.471014493
3/8/2011 0:00,13,18.5,26.8,5.5,0.690298507,0.485074627
3/8/2011 2:00,13,18.3,26.2,5.3,0.698473282,0.496183206
3/8/2011 4:00,12.9,18.4,27.1,5.5,0.67896679,0.47601476
3/8/2011 6:00,12.9,19,26.2,6.1,0.72519084,0.492366412
3/8/2011 8:00,12.9,19,26.5,6.1,0.716981132,0.486792453
3/8/2011 10:00,12.9,19.2,27.4,6.3,0.700729927,0.47080292
3/8/2011 12:00,12.9,19.3,27.7,6.4,0.696750903,0.465703971
3/8/2011 14:00,12.8,19.4,29.3,6.6,0.662116041,0.436860068
3/8/2011 16:00,12.9,19.3,29.8,6.4,0.647651007,0.432885906
3/8/2011 18:00,12.9,19.1,29.7,6.2,0.643097643,0.434343434
3/8/2011 20:00,12.7,19,29.4,6.3,0.646258503,0.431972789
3/8/2011 22:00,12.8,19,28.5,6.2,0.666666667,0.449122807
3/9/2011 0:00,12.8,18.3,27.7,5.5,0.660649819,0.462093863
3/9/2011 2:00,12.8,17.4,27,4.6,0.644444444,0.474074074
3/9/2011 4:00,12.6,16.8,26.6,4.2,0.631578947,0.473684211
3/9/2011 6:00,12.6,18.7,27.8,6.1,0.672661871,0.45323741
3/9/2011 8:00,12.8,18.7,28,5.9,0.667857143,0.457142857
3/9/2011 10:00,12.8,17.2,25.8,4.4,0.666666667,0.496124031
3/9/2011 12:00,12.9,17.2,25.1,4.3,0.685258964,0.513944223
3/9/2011 14:00,11.1,17.1,24.9,6,0.686746988,0.445783133
3/9/2011 16:00,12.7,16.3,25,3.6,0.652,0.508
3/9/2011 18:00,12.7,16.1,24.5,3.4,0.657142857,0.518367347
3/9/2011 20:00,12.5,16,24,3.5,0.666666667,0.520833333
3/9/2011 22:00,12.5,15.9,23.6,3.4,0.673728814,0.529661017
3/10/2011 0:00,12.6,15.4,23.5,2.8,0.655319149,0.536170213
3/10/2011 2:00,12.6,14.9,23.5,2.3,0.634042553,0.536170213
3/10/2011 4:00,12.6,15.1,23.8,2.5,0.634453782,0.529411765
3/10/2011 6:00,12.7,15.4,23.7,2.7,0.64978903,0.535864979
3/10/2011 8:00,12.7,15.4,23.5,2.7,0.655319149,0.540425532
3/10/2011 10:00,13.3,15.3,25,2,0.612,0.532
3/10/2011 12:00,13.3,16.3,25.1,3,0.64940239,0.529880478
3/10/2011 14:00,13.3,16.5,25.2,3.2,0.654761905,0.527777778
3/10/2011 16:00,13.3,17.2,25.3,3.9,0.679841897,0.5256917
3/10/2011 18:00,13.1,16.9,25.5,3.8,0.662745098,0.51372549
3/10/2011 20:00,13.2,17.2,24.9,4,0.690763052,0.530120482
3/10/2011 22:00,13.2,16.6,25.6,3.4,0.6484375,0.515625
3/11/2011 0:00,13.2,16.2,25.2,3,0.642857143,0.523809524
3/11/2011 2:00,13.2,16.2,25.1,3,0.645418327,0.525896414
3/11/2011 4:00,13.2,16.3,25.1,3.1,0.64940239,0.525896414
3/11/2011 6:00,13.2,16.2,25,3,0.648,0.528
3/11/2011 8:00,13.1,16.2,25.4,3.1,0.637795276,0.515748031
3/11/2011 10:00,13.1,16.2,23.9,3.1,0.677824268,0.548117155
3/11/2011 12:00,13.1,16.4,24.8,3.3,0.661290323,0.528225806
3/11/2011 14:00,13.2,17.1,24.9,3.9,0.686746988,0.530120482
3/11/2011 16:00,13.1,17.9,25.1,4.8,0.71314741,0.521912351
3/11/2011 18:00,13.1,17.9,25,4.8,0.716,0.524
3/11/2011 20:00,13.1,18,25.4,4.9,0.708661417,0.515748031
3/11/2011 22:00,13.2,18.3,25.5,5.1,0.717647059,0.517647059
3/12/2011 0:00,13.2,18.4,25.5,5.2,0.721568627,0.517647059
3/12/2011 2:00,13.2,17.7,25.3,4.5,0.699604743,0.52173913
3/12/2011 4:00,13.2,16.7,24.8,3.5,0.673387097,0.532258065
