,salt_vavg,time
2964,25.081194104330496,2010-09-05 04:00:00
2965,25.185788797875098,2010-09-05 06:00:00
2966,25.30904254068865,2010-09-05 08:00:00
2967,25.425435457972238,2010-09-05 10:00:00
2968,25.522334566765938,2010-09-05 12:00:00
2969,25.585797447186188,2010-09-05 14:00:00
2970,25.59942326634743,2010-09-05 16:00:00
2971,25.55810676659652,2010-09-05 18:00:00
2972,25.46576112852856,2010-09-05 20:00:00
2973,25.33041287720344,2010-09-05 22:00:00
2974,25.20324087740747,2010-09-06 00:00:00
2975,25.141068826398087,2010-09-06 02:00:00
2976,25.163659861052178,2010-09-06 04:00:00
2977,25.244824866671426,2010-09-06 06:00:00
2978,25.339634596718298,2010-09-06 08:00:00
2979,25.420268921347926,2010-09-06 10:00:00
2980,25.48050716705459,2010-09-06 12:00:00
2981,25.521141154885992,2010-09-06 14:00:00
2982,25.55116083682386,2010-09-06 16:00:00
2983,25.55412723788823,2010-09-06 18:00:00
2984,25.514526146994537,2010-09-06 20:00:00
2985,25.45176464738853,2010-09-06 22:00:00
2986,25.376493220501246,2010-09-07 00:00:00
2987,25.321494563386477,2010-09-07 02:00:00
2988,25.317221514126636,2010-09-07 04:00:00
2989,25.339962016461563,2010-09-07 06:00:00
2990,25.355227500828157,2010-09-07 08:00:00
2991,25.35043100067982,2010-09-07 10:00:00
2992,25.332337412250627,2010-09-07 12:00:00
2993,25.314037042483548,2010-09-07 14:00:00
2994,25.288786766379975,2010-09-07 16:00:00
2995,25.284757723507266,2010-09-07 18:00:00
2996,25.286433544375146,2010-09-07 20:00:00
2997,25.282052494419023,2010-09-07 22:00:00
2998,25.27199510301301,2010-09-08 00:00:00
2999,25.25470863976579,2010-09-08 02:00:00
3000,25.241770117589258,2010-09-08 04:00:00
3001,25.234281487196757,2010-09-08 06:00:00
3002,25.22178632974155,2010-09-08 08:00:00
3003,25.197896260711676,2010-09-08 10:00:00
3004,25.158935824353666,2010-09-08 12:00:00
3005,25.110782038599044,2010-09-08 14:00:00
3006,25.079317925371416,2010-09-08 16:00:00
3007,25.062247249944065,2010-09-08 18:00:00
3008,25.057237539800187,2010-09-08 20:00:00
3009,25.0570435639216,2010-09-08 22:00:00
3010,25.05088382490726,2010-09-09 00:00:00
3011,25.026043561264693,2010-09-09 02:00:00
3012,24.999287399631108,2010-09-09 04:00:00
3013,24.982842168448535,2010-09-09 06:00:00
3014,24.969975369124136,2010-09-09 08:00:00
3015,24.94832271105788,2010-09-09 10:00:00
3016,24.911743035463164,2010-09-09 12:00:00
3017,24.86419658703758,2010-09-09 14:00:00
3018,24.835102602724955,2010-09-09 16:00:00
3019,24.831555085055943,2010-09-09 18:00:00
3020,24.835108281922565,2010-09-09 20:00:00
3021,24.83654903004435,2010-09-09 22:00:00
3022,24.830255419209927,2010-09-10 00:00:00
3023,24.81978716065392,2010-09-10 02:00:00
3024,24.80718865635,2010-09-10 04:00:00
3025,24.793278011054472,2010-09-10 06:00:00
3026,24.777371919980183,2010-09-10 08:00:00
3027,24.759980236250037,2010-09-10 10:00:00
3028,24.731786104934837,2010-09-10 12:00:00
3029,24.674496234678237,2010-09-10 14:00:00
3030,24.62560514144557,2010-09-10 16:00:00
3031,24.608145391980624,2010-09-10 18:00:00
3032,24.5998862339629,2010-09-10 20:00:00
3033,24.591446762930335,2010-09-10 22:00:00
3034,24.581795625780277,2010-09-11 00:00:00
3035,24.573605805826336,2010-09-11 02:00:00
3036,24.565395346441367,2010-09-11 04:00:00
3037,24.55964720282943,2010-09-11 06:00:00
3038,24.56439983897064,2010-09-11 08:00:00
3039,24.57063222825054,2010-09-11 10:00:00
3040,24.567354366590436,2010-09-11 12:00:00
3041,24.528791399141088,2010-09-11 14:00:00
3042,24.475684205322278,2010-09-11 16:00:00
3043,24.459336188233518,2010-09-11 18:00:00
3044,24.47861507598338,2010-09-11 20:00:00
3045,24.513834983420885,2010-09-11 22:00:00
3046,24.54416524522935,2010-09-12 00:00:00
3047,24.56273370434709,2010-09-12 02:00:00
3048,24.57324993038134,2010-09-12 04:00:00
3049,24.57967993651737,2010-09-12 06:00:00
3050,24.585423963853167,2010-09-12 08:00:00
3051,24.579684875925327,2010-09-12 10:00:00
3052,24.54951943230765,2010-09-12 12:00:00
3053,24.48843716760681,2010-09-12 14:00:00
3054,24.409208416736135,2010-09-12 16:00:00
3055,24.35033650904042,2010-09-12 18:00:00
3056,24.33733297909882,2010-09-12 20:00:00
3057,24.36231075660375,2010-09-12 22:00:00
3058,24.406735203908735,2010-09-13 00:00:00
3059,24.44864439166065,2010-09-13 02:00:00
3060,24.478166157714945,2010-09-13 04:00:00
3061,24.493574567983053,2010-09-13 06:00:00
3062,24.500677917116814,2010-09-13 08:00:00
3063,24.498354091967506,2010-09-13 10:00:00
3064,24.47783467854241,2010-09-13 12:00:00
3065,24.424621924176034,2010-09-13 14:00:00
3066,24.350309930988892,2010-09-13 16:00:00
3067,24.28838963905758,2010-09-13 18:00:00
3068,24.267942055205037,2010-09-13 20:00:00
3069,24.289438207060474,2010-09-13 22:00:00
3070,24.34307399079226,2010-09-14 00:00:00
3071,24.40173219801591,2010-09-14 02:00:00
3072,24.452234824610656,2010-09-14 04:00:00
3073,24.489525099381922,2010-09-14 06:00:00
3074,24.513240190641152,2010-09-14 08:00:00
3075,24.521090708993203,2010-09-14 10:00:00
3076,24.50826394585276,2010-09-14 12:00:00
3077,24.467867020028784,2010-09-14 14:00:00
3078,24.40607455425493,2010-09-14 16:00:00
3079,24.33436218333067,2010-09-14 18:00:00
3080,24.27161690846603,2010-09-14 20:00:00
3081,24.25569408614513,2010-09-14 22:00:00
3082,24.2855851997862,2010-09-15 00:00:00
3083,24.337817045077536,2010-09-15 02:00:00
3084,24.389908086972998,2010-09-15 04:00:00
3085,24.428127057987023,2010-09-15 06:00:00
3086,24.451318012197802,2010-09-15 08:00:00
3087,24.458809777818864,2010-09-15 10:00:00
3088,24.452681440814427,2010-09-15 12:00:00
3089,24.432360257474368,2010-09-15 14:00:00
3090,24.39623227685025,2010-09-15 16:00:00
3091,24.345284606832482,2010-09-15 18:00:00
3092,24.295155442911092,2010-09-15 20:00:00
3093,24.270598128260403,2010-09-15 22:00:00
3094,24.276603014605246,2010-09-16 00:00:00
3095,24.28847740566489,2010-09-16 02:00:00
3096,24.283831577914295,2010-09-16 04:00:00
3097,24.254865054744684,2010-09-16 06:00:00
3098,24.21223219462756,2010-09-16 08:00:00
3099,24.172868786401665,2010-09-16 10:00:00
3100,24.1558701872051,2010-09-16 12:00:00
3101,24.17076846209621,2010-09-16 14:00:00
3102,24.21126857198351,2010-09-16 16:00:00
3103,24.25761412851635,2010-09-16 18:00:00
3104,24.27539125999036,2010-09-16 20:00:00
3105,24.270051654611187,2010-09-16 22:00:00
3106,24.26271275818627,2010-09-17 00:00:00
3107,24.244064859907308,2010-09-17 02:00:00
3108,24.18227683119648,2010-09-17 04:00:00
3109,24.07821946609154,2010-09-17 06:00:00
3110,23.95874934274013,2010-09-17 08:00:00
