Datetime,salt_vavg,CopanoEast,MARABWQ,avg,sigma,sigma1
9/27/2014 16:00,36.56257875,35.6,35.9,35.75,1.022729475,1.018456233
9/27/2014 18:00,36.53508274,35.6,35.8,35.7,1.023391673,1.020533037
9/27/2014 20:00,36.5233046,36.5,35.5,36,1.014536239,1.028825482
9/27/2014 22:00,36.51516404,36.8,35.5,36.15,1.010101357,1.02859617
9/28/2014 0:00,36.50973327,36.6,35.7,36.15,1.009951128,1.022681604
9/28/2014 2:00,36.50930654,36.6,35.8,36.2,1.008544379,1.019813032
9/28/2014 4:00,36.51556028,36.4,35.8,36.1,1.011511365,1.019987717
9/28/2014 6:00,36.52846475,36.5,35.6,36.05,1.013272254,1.02608047
9/28/2014 8:00,36.54118327,36.5,35.58108108,36.04054054,1.013891099,1.026983503
9/28/2014 10:00,36.54187556,35,35.56216216,35.28108108,1.03573571,1.027549321
9/28/2014 12:00,36.53159872,38.5,35.54324324,37.02162162,0.986763873,1.027807127
9/28/2014 14:00,36.5135488,38.6,35.52432432,37.06216216,0.985197481,1.027846398
9/28/2014 16:00,36.49160059,38.3,35.50540541,36.9027027,0.988859837,1.027775917
9/28/2014 18:00,36.47275326,38.3,35.48648649,36.89324324,0.988602521,1.027792742
9/28/2014 20:00,36.46110016,38.9,35.46756757,37.18378378,0.980564549,1.028012425
9/28/2014 22:00,36.4541787,38.8,35.44864865,37.12432432,0.981948611,1.028365822
9/29/2014 0:00,36.44954208,38.9,35.42972973,37.16486486,0.980752714,1.028784085
9/29/2014 2:00,36.44613933,38.7,35.41081081,37.05540541,0.98355797,1.029237639
9/29/2014 4:00,36.44373173,38.3,35.39189189,36.84594595,0.989083895,1.029719797
9/29/2014 6:00,36.44960871,37.3,35.37297297,36.33648649,1.003113185,1.030436677
9/29/2014 8:00,36.46537052,36.8,35.35405405,36.07702703,1.010764288,1.031433919
9/29/2014 10:00,36.47930755,35.6,35.33513514,35.46756757,1.028525779,1.032380587
9/29/2014 12:00,36.48256237,36.7,35.31621622,36.00810811,1.013176317,1.033025796
9/29/2014 14:00,36.47673698,36.8,35.2972973,36.04864865,1.011875295,1.033414447
9/29/2014 16:00,36.46893068,37.1,35.27837838,36.18918919,1.007729974,1.033747365
9/29/2014 18:00,36.46251945,38.3,35.25945946,36.77972973,0.991375405,1.034120205
9/29/2014 20:00,36.45820725,38.3,35.24054054,36.77027027,0.99151317,1.034553009
9/29/2014 22:00,36.45512306,38.4,35.22162162,36.81081081,0.990337411,1.035021143
9/30/2014 0:00,36.45279783,38.3,35.2027027,36.75135135,0.991876393,1.03551134
9/30/2014 2:00,36.45022121,37.5,35.18378378,36.34189189,1.002980839,1.035994919
9/30/2014 4:00,36.44637842,38.3,35.16486486,36.73243243,0.992212495,1.036443011
9/30/2014 6:00,36.44131335,38.2,35.14594595,36.67297297,0.993683097,1.036856809
9/30/2014 8:00,36.4380273,38.3,35.12702703,36.71351351,0.992496327,1.037321697
9/30/2014 10:00,36.43808307,36.9,35.10810811,36.00405405,1.012055004,1.037882274
9/30/2014 12:00,36.43663873,38.3,35.08918919,36.69459459,0.992970194,1.038400703
9/30/2014 14:00,36.42885286,37.1,35.07027027,36.08513514,1.009525189,1.038738868
9/30/2014 16:00,36.41989892,37.2,35.05135135,36.12567568,1.008144435,1.039044074
9/30/2014 18:00,36.4132427,38.9,35.03243243,36.96621622,0.985041111,1.039415198
9/30/2014 20:00,36.4103146,38.8,35.01351351,36.90675676,0.986548746,1.0398932
9/30/2014 22:00,36.4086647,38.8,34.99459459,36.8972973,0.986756954,1.040408244
10/1/2014 0:00,36.4070567,38.9,34.97567568,36.93783784,0.985630422,1.040925043
10/1/2014 2:00,36.4060872,37.8,34.95675676,36.37837838,1.000761684,1.041460667
10/1/2014 4:00,36.40675193,38.9,34.93783784,36.91891892,0.986127248,1.042043646
10/1/2014 6:00,36.40946415,39.1,34.91891892,37.00945946,0.983788055,1.042685893
10/1/2014 8:00,36.41364311,39.1,34.9,37,0.984152517,1.043370863
10/1/2014 10:00,36.41952436,38.2,29.4,33.8,1.077500721,1.238759332
10/1/2014 12:00,36.42744827,37.7,28.5,33.1,1.100527138,1.27815608
10/1/2014 14:00,36.43312527,37.3,34.7,36,1.012031257,1.049945973
10/1/2014 16:00,36.4351438,37.7,34.6,36.15,1.007887795,1.053038838
10/1/2014 18:00,36.43569761,37.8,34.5,36.15,1.007903115,1.056107177
10/1/2014 20:00,36.43500948,37.8,30.9,34.35,1.060698966,1.179126521
10/1/2014 22:00,36.43303565,37.8,29.4,33.6,1.084316537,1.2392189
10/2/2014 0:00,36.43130714,37.6,30.8,34.2,1.065242899,1.182834647
10/2/2014 2:00,36.43119571,35.3,30.2,32.75,1.112402922,1.206330984
10/2/2014 4:00,36.43020611,34.8,30,32.4,1.124389077,1.214340204
10/2/2014 6:00,36.42862943,34,33.5,33.75,1.079366798,1.087421774
10/2/2014 8:00,36.42766835,34.4,34.6,34.5,1.055874445,1.052822785
10/2/2014 10:00,36.43163071,35.5,30.2,32.85,1.109029854,1.206345388
10/2/2014 12:00,36.43823642,36.3,34.4,35.35,1.030784623,1.059251059
10/2/2014 14:00,36.44396429,37.2,34.3,35.75,1.019411588,1.062506247
10/2/2014 16:00,36.44706059,37.7,34.4,36.05,1.011014163,1.059507575
10/2/2014 18:00,36.44966992,38.2,34.5,36.35,1.002741951,1.056512172
10/2/2014 20:00,36.45223712,38,29.7,33.85,1.076875543,1.227348051
10/2/2014 22:00,36.45429813,37.3,34.6,35.95,1.014027764,1.053592431
10/3/2014 0:00,36.45529141,38.1,34.6,36.35,1.0028966,1.053621139
10/3/2014 2:00,36.45531443,38.1,34.5,36.3,1.004278634,1.056675781
10/3/2014 4:00,36.4517041,38.4,31,34.7,1.050481386,1.175861422
10/3/2014 6:00,36.44636009,37.9,32.8,35.35,1.03101443,1.111169515
10/3/2014 8:00,36.44018018,37.8,34.4,36.1,1.009423274,1.059307563
10/3/2014 10:00,36.44013815,36.6,33.1,34.85,1.045628068,1.100910518
10/3/2014 12:00,36.44608108,36.5,31.2,33.85,1.07669368,1.168143624
10/3/2014 14:00,36.45366138,36.5,34.6,35.55,1.025419448,1.053574028
10/3/2014 16:00,36.46219835,36.5,34.6,35.55,1.025659588,1.053820762
10/3/2014 18:00,36.47046887,37,31.1,34.05,1.071085723,1.172683887
10/3/2014 20:00,36.47405391,36.6,30.6,33.6,1.085537319,1.191962546
10/3/2014 22:00,36.47353769,36.4,30.8,33.6,1.085521955,1.184205769
10/4/2014 0:00,36.47357955,36.4,32.3,34.35,1.061821821,1.129212989
10/4/2014 2:00,36.47564545,36.7,31.2,33.95,1.074393091,1.1690912
10/4/2014 4:00,36.47741289,36.8,31.1,33.95,1.074445152,1.172907167
10/4/2014 6:00,36.47879527,37.1,32.8,34.95,1.043742354,1.112158392
10/4/2014 8:00,36.4835867,37.1,33.3,35.2,1.036465531,1.095603204
10/4/2014 10:00,36.49625968,37.1,33,35.05,1.041262758,1.105947263
10/4/2014 12:00,36.51826566,37,34.4,35.7,1.022920607,1.06157749
10/4/2014 14:00,36.54381666,36.9,33.6,35.25,1.036704019,1.087613591
10/4/2014 16:00,36.56241564,36.8,33.5,35.15,1.040182522,1.091415392
10/4/2014 18:00,36.57022953,37,31.1,34.05,1.074015551,1.175891625
10/4/2014 20:00,36.56809942,36.4,31.3,33.85,1.080298358,1.168309885
10/4/2014 22:00,36.56091588,36.8,30.9,33.85,1.080086141,1.183201161
10/5/2014 0:00,36.55607486,36.7,31.4,34.05,1.073599849,1.164206206
10/5/2014 2:00,36.55623057,36,32.2,34.1,1.072030222,1.135286664
10/5/2014 4:00,36.55656403,36.1,31.4,33.75,1.083157453,1.164221784
10/5/2014 6:00,36.55297545,35.4,34.3,34.85,1.048865867,1.065684415
10/5/2014 8:00,36.54692459,35.7,34.5,35.1,1.041222923,1.059331148
10/5/2014 10:00,36.54587996,35.1,34.7,34.9,1.047159884,1.053195388
10/5/2014 12:00,36.55686001,35.6,34.7,35.15,1.040024467,1.053511816
10/5/2014 14:00,36.57699903,34.7,34.7,34.7,1.054092191,1.054092191
10/5/2014 16:00,36.595174,34.6,33.6,34.1,1.073172258,1.089142083
10/5/2014 18:00,36.60334596,34.6,34,34.3,1.067152943,1.076568999
10/5/2014 20:00,36.60113781,34.8,30.5,32.65,1.121014941,1.200037305
10/5/2014 22:00,36.59404512,35.8,30.5,33.15,1.103892764,1.199804758
10/6/2014 0:00,36.59004262,36.6,32.2,34.4,1.06366403,1.136336727
10/6/2014 2:00,36.59396638,35.3,30.8,33.05,1.10723045,1.188115792
10/6/2014 4:00,36.59879469,37.1,30.8,33.95,1.078020462,1.188272555
10/6/2014 6:00,36.59608963,36.2,34.3,35.25,1.03818694,1.066941389
10/6/2014 8:00,36.58280442,37,34.4,35.7,1.024728415,1.063453617
10/6/2014 10:00,36.56620341,37,34.5,35.75,1.022830865,1.059889954
10/6/2014 12:00,36.55819232,37.3,34.5,35.9,1.018334048,1.059657748
10/6/2014 14:00,36.56388975,37.4,34.6,36,1.015663604,1.056759819
10/6/2014 16:00,36.57670376,35.3,34.6,34.95,1.046543741,1.057130167
10/6/2014 18:00,36.58652031,35,34.5,34.75,1.052849505,1.060478849
10/6/2014 20:00,36.58846255,33.8,30.6,32.2,1.136287657,1.19570139
10/6/2014 22:00,36.58571758,35.6,31.1,33.35,1.097023016,1.176389633
10/7/2014 0:00,36.58655486,35,30.5,32.75,1.117146713,1.199559176
10/7/2014 2:00,36.59630305,37.4,30.3,33.85,1.081131552,1.207798781
10/7/2014 4:00,36.6091868,37.7,32,34.85,1.050478818,1.144037088
10/7/2014 6:00,36.61650613,37.2,33.6,35.4,1.03436458,1.089776968
10/7/2014 8:00,36.61376536,37.3,34.1,35.7,1.025595668,1.073717459
10/7/2014 10:00,36.59817077,37.2,34.3,35.75,1.023725057,1.067002063
10/7/2014 12:00,36.57972178,37.3,34.4,35.85,1.020354861,1.063364005
10/7/2014 14:00,36.56957373,37.6,34.4,36,1.015821493,1.063069004
10/7/2014 16:00,36.57511917,37.3,34.4,35.85,1.020226476,1.063230208
10/7/2014 18:00,36.5859355,35.5,29.6,32.55,1.123991874,1.236011334
10/7/2014 20:00,36.59282048,34.6,30.4,32.5,1.125932938,1.2037112
10/7/2014 22:00,36.59757852,36,30.4,33.2,1.102336702,1.203867715
10/8/2014 0:00,36.60708752,36.9,31.5,34.2,1.070382676,1.162129762
10/8/2014 2:00,36.623646,37.1,30.1,33.6,1.089989464,1.216732425
10/8/2014 4:00,36.64213506,37.4,30.2,33.8,1.084086836,1.213315731
10/8/2014 6:00,36.65544042,37.5,34.3,35.9,1.021042909,1.068671732
10/8/2014 8:00,36.65994416,37.2,34.3,35.75,1.025452983,1.068803037
10/8/2014 10:00,36.65237207,37.3,34.3,35.8,1.023809276,1.068582276
10/8/2014 12:00,36.63513474,37,34.5,35.75,1.024759014,1.061887963
10/8/2014 14:00,36.61782848,36.5,34.5,35.5,1.031488126,1.061386333
10/8/2014 16:00,36.60874594,35.4,25.2,30.3,1.208209437,1.452728014
10/8/2014 18:00,36.60636737,36.4,31.9,34.15,1.071928766,1.147535027
10/8/2014 20:00,36.60495516,33.8,31.7,32.75,1.117708554,1.154730447
10/8/2014 22:00,36.60317128,33.6,32,32.8,1.115950344,1.143849102
10/9/2014 0:00,36.60664225,36.5,31.3,33.9,1.079841954,1.169541286
10/9/2014 2:00,36.62130516,36.8,31.4,34.1,1.073938568,1.166283604
10/9/2014 4:00,36.64325302,35.1,32.5,33.8,1.084119912,1.127484708
10/9/2014 6:00,36.66136274,36,27.5,31.75,1.15468859,1.333140463
10/9/2014 8:00,36.66879179,36.6,33.6,35.1,1.044694923,1.091333089
10/9/2014 10:00,36.66666235,36.3,33.9,35.1,1.044634255,1.081612459
10/9/2014 12:00,36.64920495,37,33.6,35.3,1.038221103,1.090750147
10/9/2014 14:00,36.62219073,37.5,33.6,35.55,1.030160077,1.089946153
10/9/2014 16:00,36.60151431,36.7,33.6,35.15,1.041294859,1.089330783
10/9/2014 18:00,36.59112717,37,32.3,34.65,1.056020986,1.132852234
10/9/2014 20:00,36.5870037,36.3,30.1,33.2,1.102018184,1.215515073
10/9/2014 22:00,36.5877676,36,31.3,33.65,1.087303643,1.168938262
10/10/2014 0:00,36.59581769,36.1,31.5,33.8,1.0827165,1.16177199
10/10/2014 2:00,36.61676949,35.7,30.3,33,1.109599075,1.208474241
10/10/2014 4:00,36.65101095,35.8,31,33.4,1.097335657,1.182290676
10/10/2014 6:00,36.68764644,36.1,32.8,34.45,1.064953452,1.118525806
10/10/2014 8:00,36.70839872,36.2,30,33.1,1.109015067,1.223613291
10/10/2014 10:00,36.71567912,36.2,34.3,35.25,1.041579549,1.070427963
10/10/2014 12:00,36.71065197,36.4,34.2,35.3,1.039961812,1.073410876
10/10/2014 14:00,36.69397518,37.2,34.1,35.65,1.029284016,1.076069654
10/10/2014 16:00,36.6761625,36.7,34.1,35.4,1.036049788,1.075547287
10/10/2014 18:00,36.66415921,37.3,30.8,34.05,1.076774132,1.190394779
10/10/2014 20:00,36.65834695,36.5,29.9,33.2,1.104167077,1.22603167
10/10/2014 22:00,36.65816961,36.9,31.1,34,1.078181459,1.17871928
10/11/2014 0:00,36.66482458,36.8,31.3,34.05,1.076793673,1.171400146
10/11/2014 2:00,36.68094119,36.9,29.5,33.2,1.104847626,1.243421735
10/11/2014 4:00,36.70309733,37,29.4,33.2,1.10551498,1.248404671
10/11/2014 6:00,36.72629481,37.2,31.1,34.15,1.075440551,1.180909801
10/11/2014 8:00,36.73225884,37.2,32.8,35,1.04949311,1.11988594
10/11/2014 10:00,36.71589974,37.1,33.9,35.5,1.034250697,1.083064889
10/11/2014 12:00,36.68950631,37.6,34.2,35.9,1.021991819,1.072792582
10/11/2014 14:00,36.65383924,35.5,34,34.75,1.054786741,1.078054095
10/11/2014 16:00,36.61083198,36.6,33.9,35.25,1.038605162,1.079965545
10/11/2014 18:00,36.56749272,37.3,31.2,34.25,1.067664021,1.172035023
10/11/2014 20:00,36.52698446,38.1,28.4,33.25,1.098555923,1.286161424
10/11/2014 22:00,36.49379432,38.07209302,29.9,33.98604651,1.073787571,1.220528238
10/12/2014 0:00,36.46954912,38.04418605,30.5,34.27209302,1.064117943,1.195722922
10/12/2014 2:00,36.45752962,38.01627907,32.7,35.35813953,1.031092985,1.114909163
10/12/2014 4:00,36.45634596,37.98837209,28,32.99418605,1.104932424,1.302012356
10/12/2014 6:00,36.4623038,37.96046512,32,34.98023256,1.042368822,1.139446994
10/12/2014 8:00,36.46192803,37.93255814,33.3,35.61627907,1.023743327,1.094952794
10/12/2014 10:00,36.44948629,37.90465116,34.7,36.30232558,1.004053754,1.050417472
10/12/2014 12:00,36.43468988,37.87674419,35,36.43837209,0.999898947,1.040991139
10/12/2014 14:00,36.41014915,37.84883721,32.6,35.2244186,1.033662175,1.116875741
10/12/2014 16:00,36.37098148,37.82093023,32.4,35.11046512,1.035901443,1.122561157
10/12/2014 18:00,36.32530703,37.79302326,31.8,34.79651163,1.043935306,1.142305252
10/12/2014 20:00,36.28298094,37.76511628,31.4,34.58255814,1.049169954,1.155508947
10/12/2014 22:00,36.25553443,37.7372093,30.8,34.26860465,1.057981053,1.177127741
10/13/2014 0:00,36.24440442,37.70930233,32.1,34.90465116,1.03838323,1.129109172
10/13/2014 2:00,36.25296343,37.68139535,30.7,34.19069767,1.060316574,1.180878288
10/13/2014 4:00,36.28454083,37.65348837,31.5,34.57674419,1.049391482,1.151890185
10/13/2014 6:00,36.33226007,37.6255814,32.6,35.1127907,1.034730061,1.114486505
10/13/2014 8:00,36.38365297,37.59767442,32.6,35.09883721,1.03660565,1.116062975
10/13/2014 10:00,36.41585293,37.56976744,31.8,34.68488372,1.049905579,1.145152608
10/13/2014 12:00,36.42734903,37.54186047,34.4,35.97093023,1.012688546,1.058934565
10/13/2014 14:00,36.43986932,37.51395349,31.8,34.65697674,1.051443973,1.14590784
10/13/2014 16:00,36.43191357,37.48604651,31.5,34.49302326,1.056211086,1.156568685
10/13/2014 18:00,36.39856116,37.45813953,30.7,34.07906977,1.068062051,1.185620885
10/13/2014 20:00,36.35914423,37.43023256,31.1,34.26511628,1.06111253,1.169104316
10/13/2014 22:00,36.32755072,37.40232558,30.4,33.90116279,1.07157241,1.194985221
10/14/2014 0:00,36.31191167,37.3744186,31,34.1872093,1.062149044,1.171351989
10/14/2014 2:00,36.3150694,37.34651163,33.2,35.27325581,1.02953551,1.093827392
10/14/2014 4:00,36.34317505,37.31860465,33.1,35.20930233,1.032203783,1.097981119
10/14/2014 6:00,36.39555623,37.29069767,34,35.64534884,1.021046431,1.070457536
10/14/2014 8:00,36.46186898,37.2627907,35.3,36.28139535,1.004974275,1.032914135
10/14/2014 10:00,36.52186823,37.23488372,34.8,36.01744186,1.014005058,1.049478972
10/14/2014 12:00,36.56359086,37.20697674,34.8,36.00348837,1.015556895,1.050677898
10/14/2014 14:00,36.5828541,37.17906977,34.8,35.98953488,1.016485882,1.05123144
10/14/2014 16:00,36.57518912,37.15116279,34.8,35.9755814,1.016667075,1.051011182
10/14/2014 18:00,36.53775944,37.12325581,34.5,35.81162791,1.020276418,1.059065491
10/14/2014 20:00,36.49085066,37.09534884,30.7,33.89767442,1.076500122,1.188627057
10/14/2014 22:00,36.44997708,37.06744186,30.9,33.98372093,1.072571692,1.179610909
10/15/2014 0:00,36.42592165,37.03953488,32.7,34.86976744,1.044627605,1.113942558
10/15/2014 2:00,36.4244707,37.01162791,31.6,34.30581395,1.06175795,1.152673123
10/15/2014 4:00,36.44712289,36.98372093,29.6,33.29186047,1.094775791,1.231321719
10/15/2014 6:00,36.48998571,36.95581395,32.2,34.57790698,1.0552977,1.13322937
10/15/2014 8:00,36.54381673,36.92790698,35.3,36.11395349,1.011902968,1.035235601
10/15/2014 10:00,36.59845522,36.9,35.4,36.15,1.0124054,1.033854667
10/15/2014 12:00,36.63839989,36.8,35.3,36.05,1.016321772,1.037915011
10/15/2014 14:00,36.66061307,36.7,35.4,36.05,1.016937949,1.035610539
10/15/2014 16:00,36.66531904,36.9,35.7,36.3,1.010063885,1.027039749
10/15/2014 18:00,36.64948464,37,35.7,36.35,1.008238917,1.026596208
10/15/2014 20:00,36.62049155,37.1,35.6,36.35,1.007441308,1.028665493
10/15/2014 22:00,36.59117404,37.1,35.8,36.45,1.003873088,1.022099834
10/16/2014 0:00,36.57085115,37.1,35.6,36.35,1.006075685,1.0272711
10/16/2014 2:00,36.56380636,36.8,35.5,36.15,1.011446926,1.029966376
10/16/2014 4:00,36.5700401,36.7,35.6,36.15,1.011619367,1.027248318
10/16/2014 6:00,36.58744024,36.7,35.6,36.15,1.012100698,1.027737085
10/16/2014 8:00,36.61375494,36.7,35.7,36.2,1.011429695,1.025595377
10/16/2014 10:00,36.64715625,36.8,35.7,36.25,1.010956035,1.026530988
10/16/2014 12:00,36.68169861,36.8,35.7,36.25,1.011908927,1.027498561
10/16/2014 14:00,36.70617056,36.8,35.7,36.25,1.012584016,1.028184049
10/16/2014 16:00,36.71434907,36.9,35.7,36.3,1.011414575,1.028413139
10/16/2014 18:00,36.7021499,36.8,35.7,36.25,1.012473101,1.028071426
10/16/2014 20:00,36.6706904,36.9,35.8,36.35,1.008822294,1.024320961
10/16/2014 22:00,36.63225055,36.9,35.8,36.35,1.007764802,1.023247222
10/17/2014 0:00,36.60258039,36.8,35.6,36.2,1.011121005,1.02816237
10/17/2014 2:00,36.59141349,37.2,35.5,36.35,1.006641361,1.030744042
10/17/2014 4:00,36.59569005,36.9,35.6,36.25,1.009536277,1.027968822
10/17/2014 6:00,36.61042564,36.8,35.6,36.2,1.011337725,1.028382743
10/17/2014 8:00,36.63318191,36.7,35.6,36.15,1.013366028,1.029021964
10/17/2014 10:00,36.66423937,36.7,36,36.35,1.008644824,1.018451094
10/17/2014 12:00,36.69849948,36.5,36.1,36.3,1.010977947,1.016578933
10/17/2014 14:00,36.72407162,36.5,36,36.25,1.013077838,1.020113101
10/17/2014 16:00,36.73353893,36.7,35.6,36.15,1.016142156,1.031840981
10/17/2014 18:00,36.72176679,36.9,35.9,36.4,1.008839747,1.02289044
10/17/2014 20:00,36.68933206,37,35.6,36.3,1.010725401,1.030599215
10/17/2014 22:00,36.65142085,37.3,35.6,36.45,1.005525949,1.029534293
10/18/2014 0:00,36.62235587,37.3,35.6,36.45,1.004728556,1.028717862
10/18/2014 2:00,36.6067665,37.3,35.6,36.45,1.004300864,1.028279958
10/18/2014 4:00,36.59753893,37,35.7,36.35,1.006809874,1.025141147
10/18/2014 6:00,36.58828173,36.9,35.9,36.4,1.005172575,1.019172193
10/18/2014 8:00,36.57659821,37.1,35.9,36.5,1.002098581,1.018846747
10/18/2014 10:00,36.56030238,37,36,36.5,1.00165212,1.015563955
10/18/2014 12:00,36.54113965,36.8,36.1,36.45,1.002500402,1.012219935
10/18/2014 14:00,36.51840419,36.8,36.1,36.45,1.001876658,1.011590144
10/18/2014 16:00,36.50259063,36.8,35.9,36.35,1.004197817,1.016785254
10/18/2014 18:00,36.48327894,36.9,35.9,36.4,1.002287883,1.016247324
10/18/2014 20:00,36.45596453,36.9,35.6,36.25,1.00568178,1.024043947
10/18/2014 22:00,36.42449118,37,35.6,36.3,1.003429509,1.023159865
10/19/2014 0:00,36.40126396,36.9,35.9,36.4,1.000034724,1.013962784
10/19/2014 2:00,36.39007066,37.1,35.8,36.45,0.998355848,1.016482421
10/19/2014 4:00,36.38504648,37,35.8,36.4,0.999589189,1.01634208
10/19/2014 6:00,36.38045319,37.2,35.8,36.5,0.996724745,1.016213776
10/19/2014 8:00,36.37452746,36.9,35.6,36.25,1.00343524,1.021756389
10/19/2014 10:00,36.37244181,37,35.7,36.35,1.000617381,1.018835905
10/19/2014 12:00,36.37480287,37,36,36.5,0.996569942,1.010411191
10/19/2014 14:00,36.37908549,37.1,35.8,36.45,0.998054472,1.016175572
10/19/2014 16:00,36.38320893,37.1,35.7,36.4,0.999538707,1.019137505
10/19/2014 18:00,36.37637975,37.1,35.8,36.45,0.99798024,1.016099993
10/19/2014 20:00,36.35638035,37.2,35.5,36.35,1.000175525,1.02412339
10/19/2014 22:00,36.33435414,37.3,35.3,36.3,1.000946395,1.029301817
10/20/2014 0:00,36.3226558,37.4,35.7,36.55,0.993779912,1.017441339
10/20/2014 2:00,36.32495881,37.4,35.7,36.55,0.993842922,1.017505849
10/20/2014 4:00,36.33086608,37.1,36,36.55,0.994004544,1.009190725
10/20/2014 6:00,36.32775981,36.7,36.1,36.4,0.998015379,1.006309136
10/20/2014 8:00,36.30921785,36.5,35.9,36.2,1.003017068,1.011398826
10/20/2014 10:00,36.2771688,36.5,36.1,36.3,0.999371041,1.004907723
10/20/2014 12:00,36.24290297,36.5,36.1,36.3,0.998427079,1.003958531
10/20/2014 14:00,36.2138722,36.5,36,36.25,0.999003371,1.005940895
10/20/2014 16:00,36.19640842,34.9,36,35.45,1.021055245,1.00545579
10/20/2014 18:00,36.17885234,36.6,35.9,36.25,0.998037306,1.007767475
10/20/2014 20:00,36.15794158,36.6,35.8,36.2,0.998838165,1.009998368
10/20/2014 22:00,36.14289103,36.5,35.8,36.15,0.999803348,1.009577962
10/21/2014 0:00,36.14276025,36.6,35.7,36.15,0.99979973,1.012402248
10/21/2014 2:00,36.15715924,36.6,35.9,36.25,0.997438876,1.00716321
10/21/2014 4:00,36.17247645,36.8,35.8,36.3,0.996486955,1.01040437
10/21/2014 6:00,36.17367808,36.6,36,36.3,0.996520057,1.004824391
10/21/2014 8:00,36.15526764,36.7,36,36.35,0.994642851,1.00431299
10/21/2014 10:00,36.1253517,36.8,35.8,36.3,0.995188752,1.009088036
10/21/2014 12:00,36.0972671,36.6,35.8,36.2,0.997162075,1.00830355
10/21/2014 14:00,36.07987775,36.6,35.8,36.2,0.996681706,1.007817814
10/21/2014 16:00,36.07153453,37,35.9,36.45,0.98961686,1.004778121
10/21/2014 18:00,36.06163,36.9,35.9,36.4,0.990704121,1.004502228
10/21/2014 20:00,36.04909624,36.9,36.1,36.5,0.987646472,0.998589923
10/21/2014 22:00,36.04532983,36.8,36.1,36.45,0.988897938,0.998485591
10/22/2014 0:00,36.06094172,36.9,36.1,36.5,0.987971006,0.998918053
10/22/2014 2:00,36.09503593,36.9,36,36.45,0.990261617,1.002639887
10/22/2014 4:00,36.13147734,36.6,36,36.3,0.995357502,1.003652148
10/22/2014 6:00,36.15233358,36.4,36,36.2,0.998683248,1.004231488
10/22/2014 8:00,36.1483828,36.5,35.9,36.2,0.998574111,1.006918741
10/22/2014 10:00,36.12455009,36.8,36,36.4,0.992432695,1.003459725
10/22/2014 12:00,36.09492306,36.8,35.9,36.35,0.992982753,1.005429612
10/22/2014 14:00,36.07264818,36.9,36,36.45,0.989647412,1.002018005
10/22/2014 16:00,36.06206588,36.8,36,36.4,0.990716096,1.001724052
10/22/2014 18:00,36.05564772,33.4,36,34.7,1.039067658,1.00154577
10/22/2014 20:00,36.05260607,35.7,36.1,35.9,1.004250866,0.998687149
10/22/2014 22:00,36.06219616,35.9,36.1,36,1.001727671,0.998952802
10/23/2014 0:00,36.09542158,36.6,36.1,36.35,0.992996467,0.999873174
10/23/2014 2:00,36.15053602,36.5,36.1,36.3,0.995882535,1.00139989
10/23/2014 4:00,36.21004213,36.5,36,36.25,0.998897714,1.005834503
10/23/2014 6:00,36.24657991,36.5,35.8,36.15,1.002671643,1.012474299
10/23/2014 8:00,36.25340873,36.6,35.6,36.1,1.004249549,1.018354178
10/23/2014 10:00,36.23322561,36.6,35.6,36.1,1.00369046,1.017787236
10/23/2014 12:00,36.19566343,36.5,36.6,36.55,0.990305429,0.988952553
10/23/2014 14:00,36.15774368,36.7,36.8,36.75,0.983884182,0.982547383
10/23/2014 16:00,36.12811817,36.7,36.7,36.7,0.984417389,0.984417389
10/23/2014 18:00,36.10510296,36.6,36.5,36.55,0.987827714,0.989180903
10/23/2014 20:00,36.08961274,36.2,36.5,36.35,0.992836664,0.988756513
10/23/2014 22:00,36.0916189,36.4,36.4,36.4,0.991527992,0.991527992
10/24/2014 0:00,36.12351555,36.5,36.4,36.45,0.991042951,0.992404273
10/24/2014 2:00,36.18516221,36.6,36.2,36.4,0.994097863,0.999590116
10/24/2014 4:00,36.2584806,36.7,36.4,36.55,0.992024093,0.996112104
10/24/2014 6:00,36.30528695,36.7,36.8,36.75,0.987898965,0.986556711
10/24/2014 8:00,36.32353294,35.5,36.5,36,1.008987026,0.995165286
10/24/2014 10:00,36.31647108,36.9,36.6,36.75,0.988203295,0.992253308
10/24/2014 12:00,36.28299962,37.2,36.4,36.8,0.985951077,0.996785704
10/24/2014 14:00,36.23837733,37.3,36.4,36.85,0.98340237,0.995559817
10/24/2014 16:00,36.19788312,37.1,36.8,36.95,0.97964501,0.983638128
10/24/2014 18:00,36.16535033,36.9,36.4,36.65,0.986776271,0.99355358
10/24/2014 20:00,36.14278934,36.7,36.3,36.5,0.990213407,0.995669128
10/24/2014 22:00,36.13887299,36.1,36.4,36.25,0.996934427,0.992826181
10/25/2014 0:00,36.16757803,36,36.4,36.2,0.999104366,0.993614781
10/25/2014 2:00,36.23137537,36.5,36.5,36.5,0.992640421,0.992640421
10/25/2014 4:00,36.31098542,36.6,36.4,36.5,0.994821518,0.997554544
10/25/2014 6:00,36.36364678,36.6,36.3,36.45,0.997630913,1.001753355
10/25/2014 8:00,36.38676368,36.8,36,36.4,0.999636365,1.010743435
10/25/2014 10:00,36.39357979,37.2,36.4,36.8,0.988955972,0.999823621
10/25/2014 12:00,36.37463524,37.4,36.2,36.8,0.988441175,1.004824178
10/25/2014 14:00,36.33112175,37.7,36.3,37,0.981922209,1.000857348
